date,window,avg_pairwise_corr,median_pairwise_corr,mkt_vol
1986-02-25,126,0.1994211582109702,0.19944221591221076,0.10242436296647649
1986-03-04,126,0.20081955549581426,0.202435385927201,0.10528703207881794
1986-03-11,126,0.1963602544804622,0.196021038423217,0.10473375002470753
1986-03-18,126,0.19348302073216908,0.19137599126617783,0.10563912307731735
1986-03-25,126,0.18916542648628956,0.18762616787265565,0.1060534881730294
1986-04-02,126,0.1871479451328553,0.1886233540294071,0.10624817808680893
1986-04-09,126,0.19927927974474513,0.19901932090325372,0.11103477659243448
1986-04-16,126,0.1975646536441399,0.1978122540880946,0.11118118362732529
1986-04-23,126,0.2025931771805717,0.20165687817132028,0.1136871755309995
1986-04-30,126,0.2056686695431117,0.20534054907700722,0.11515063601292648
1986-05-07,126,0.21696248115719316,0.2143352406646248,0.11975397155149273
1986-05-14,126,0.21253061193288567,0.21254809597835744,0.11809724861710968
1986-05-21,126,0.215785672491116,0.21566526999353314,0.11932553160721611
1986-05-29,126,0.22209361497409666,0.2193863676219916,0.12207889880006617
1986-06-05,126,0.22076398841127207,0.21907779319292242,0.12234841486029858
1986-06-12,126,0.22609828185557834,0.2252539078909485,0.1239181216301245
1986-06-19,126,0.2248885506416936,0.22458336129596979,0.12371674891977168
1986-06-26,126,0.22474055865834477,0.22449812316399834,0.12344501360268405
1986-07-03,126,0.22272901081447002,0.2212802387138861,0.12318986702034704
1986-07-11,126,0.2230229538532439,0.21990446690779586,0.12487902154627885
1986-07-18,126,0.23031467742335338,0.22780121690386057,0.1298288849570477
1986-07-25,126,0.22607580219530848,0.22457742541933273,0.12933166397105691
1986-08-01,126,0.23041421724113648,0.22866469354932778,0.13089708781634501
1986-08-08,126,0.2276654606981578,0.22567848272640267,0.12987232516694341
1986-08-15,126,0.23284275298937396,0.230450626200627,0.13223266081186738
1986-08-22,126,0.22445075116324117,0.2203223711892266,0.12949820268193493
1986-08-29,126,0.22864094504591345,0.22520309024755042,0.12991817403778563
1986-09-08,126,0.23630810569486663,0.23276392844830482,0.13333977312266923
1986-09-15,126,0.2765402990894327,0.2763703488634267,0.14868255445159992
1986-09-22,126,0.2749345831882582,0.2747199887469224,0.14755932142671058
1986-09-29,126,0.2770101959530739,0.2750929929009596,0.14868889412294906
1986-10-06,126,0.2788425233448861,0.27837771099687225,0.14743672212664424
1986-10-13,126,0.2728123128984191,0.27015996157292466,0.14429675526980995
1986-10-20,126,0.27220557284823677,0.27245795762510494,0.14285985782214855
1986-10-27,126,0.27763781114742864,0.2787442017907159,0.14467225821491467
1986-11-03,126,0.26886581646594265,0.2732330860410574,0.14114250668421938
1986-11-10,126,0.2688433770384976,0.2710947721837318,0.14119399456248544
1986-11-17,126,0.26677378922871675,0.2658650001503234,0.14157127741149345
1986-11-24,126,0.2772159811423042,0.2788937634990172,0.14586834410618474
1986-12-02,126,0.2756373260907852,0.27833171190298756,0.14505723931960052
1986-12-09,126,0.2745981812834933,0.2767158469180383,0.14458888443793774
1986-12-16,126,0.27570853593532524,0.2773343291270088,0.14358957156960103
1986-12-23,126,0.278126095069543,0.28070565355669974,0.14432184066508974
1986-12-31,126,0.280155375629118,0.283364303220179,0.1442637835852901
1987-01-08,126,0.28581048865217035,0.289344271874092,0.14475381964175224
1987-01-15,126,0.282904415776414,0.28654882610117616,0.1417233284875331
1987-01-22,126,0.28764947763032034,0.2900966071908558,0.1426369880265947
1987-01-29,126,0.2946329843411542,0.29962890959518174,0.1458012452955375
1987-02-05,126,0.2956726212557071,0.3018132016212899,0.1466312745599866
1987-02-12,126,0.29619120050675385,0.3026239522210845,0.14599264584454358
1987-02-20,126,0.300403400908631,0.30928707169180325,0.14800993456452186
1987-02-27,126,0.29770336023277627,0.3051122801366032,0.1466914804538543
1987-03-06,126,0.2937520225054705,0.30261200465264193,0.14505735222550467
