date,mkt_ret,vol21,kf_level,kf_vol,gain_ret,gain_vol,cross_gain_vol_from_ret,innov_ret,innov_log_vol,innov_vol_z,regime
2025-10-03,-0.002819791747169741,0.0902669311027474,0.0024029455313900215,0.0847212809970874,0.05457968836281788,0.05457968836281788,0.0,-0.005524249071310474,0.06706473252466916,0.4610963275706249,low_vol
2025-10-06,0.0016486733616240664,0.08953143476123109,0.002362216700002042,0.08497428873292291,0.05399752638443148,0.05399752638443148,0.0,-0.000754272169765955,0.05522296845667185,0.3797964370163875,low_vol
2025-10-07,-0.000729091918534338,0.08991161591548257,0.002196905105912584,0.0852313206225775,0.05347625051028612,0.05347625051028612,0.0,-0.0030913086185363797,0.05647841718691149,0.3885378001759973,low_vol
2025-10-08,-0.001388799354930455,0.09045458950874832,0.002006830479651806,0.08550047233947106,0.053009005158247025,0.053009005158247025,0.0,-0.0035857044608430394,0.05947897216825382,0.4092808095495067,low_vol
2025-10-09,0.0026831019370439917,0.0900110487545392,0.002042395458854546,0.08573195011062686,0.052589797800848555,0.052589797800848555,0.0,0.0006762714573921857,0.05141052636900101,0.35383931137791713,low_vol
2025-10-10,-0.0023546543230923986,0.08750305341867169,0.0018128106558239281,0.08582353201945518,0.052213373606373285,0.052213373606373285,0.0,-0.004397049781946945,0.020448119415807042,0.14076466888411865,low_vol
2025-10-13,0.0010710093473029392,0.0795414839497574,0.001774329630409385,0.0854857736639912,0.0518751112629702,0.0518751112629702,0.0,-0.000741801308520989,-0.07601453859769647,-0.5233767661786379,low_vol
2025-10-14,-0.0038745359560923742,0.08080138540386815,0.0014830123454180203,0.0852376849550011,0.05157093588622141,0.05157093588622141,0.0,-0.005648865586501759,-0.05635586073600596,-0.3880846957560187,low_vol
2025-10-15,-0.0018500990448784517,0.07314120952740288,0.0013120329111593295,0.08457109293539088,0.0512972457975617,0.0512972457975617,0.0,-0.003333111390296472,-0.15305169798476959,-1.0541155864275467,low_vol
2025-10-16,-0.009724532650785631,0.0821402844022529,0.000748606851104019,0.08444527343496314,0.05105085063763428,0.05105085063763428,0.0,-0.011036565561944961,-0.02916394622030616,-0.20088742931540543,low_vol
2025-10-17,-0.0039764479831063465,0.08364916700722565,0.0005084374226153127,0.0844046260418656,0.05082891879895879,0.05082891879895879,0.0,-0.004725054834210365,-0.009472203578321015,-0.06525417067674288,low_vol
2025-10-20,-0.004522277320607035,0.08449228037866871,0.0002537377051254196,0.08440906170116005,0.05062893256530563,0.05062893256530563,0.0,-0.005030714743222348,0.001037962701987194,0.007151295865993915,low_vol
2025-10-21,0.0003831253125703468,0.08343612759896525,0.000260265135203694,0.08435970785421207,0.050448649659533544,0.050448649659533544,0.0,0.00012938760744492716,-0.011593361758877485,-0.07988286230660202,low_vol
2025-10-22,0.007695382332617822,0.08016873610285687,0.0006341479601550798,0.08414382201149805,0.05028607014848659,0.05028607014848659,0.0,0.007435117197414128,-0.050956277802943095,-0.35113902815892406,low_vol
2025-10-23,0.0018889612300796686,0.08014364863772991,0.0006970635544696485,0.08393858227211852,0.05013940784858746,0.05013940784858746,0.0,0.0012548132699245888,-0.04870686909149491,-0.33566429780239315,low_vol
2025-10-24,0.002537147688140993,0.07736317863042987,0.0007890807623243379,0.08359686924571508,0.05000706553080061,0.05000706553080061,0.0,0.0018400841336713445,-0.08157442887375188,-0.5622108615544262,low_vol
