date,from_regime,to_regime,mkt_ret,vol21,avg_corr,vol_chg_1d,corr_chg_1d,vol_chg_5d,corr_chg_5d,max_abs_ret_5d,mean_vol_5d
2025-12-17,low_vol,normal,-0.0005051485317942,0.0939231064191422,0.1255795769712875,2.6079924887192907e-05,0.041859577987883895,0.015364266043344801,0.040055028781970495,0.014000769636167,0.08230116435771641
2026-01-19,normal,low_vol,-0.0038819147445803,0.0864014788173802,0.1277179234110681,-0.008586400614763304,0.004454012711682706,-0.016479753790777707,-0.021031638771341593,0.0115675131761875,0.0978317151586534
2026-02-04,low_vol,normal,-0.0146341028596513,0.095953520556134,0.1081254768191518,0.012020037540900294,0.018520325960553502,0.022693483463899697,0.003987622888736206,0.0084672328308068,0.07614346245141837
2026-04-10,normal,high_vol_stress,-0.0364057792112526,0.1631943835463053,0.1729402051267088,0.0580790421416371,0.051042235143115,0.0650193931711141,-0.013798152273312492,0.0146842080568632,0.09877899483438171
2026-06-05,high_vol_stress,normal,0.0064228974244407,0.1090237514424658,0.2465576000867726,-0.025707604827836808,-0.026864350381604812,-0.041418976403370486,-0.026992417601206714,0.0145324080059427,0.1435049872544864
2026-07-01,normal,low_vol,0.0079564698274864,0.0884876393391235,0.1357073348376553,-0.008207659867426706,-0.017380896150641312,-0.0036830762412305984,0.004601528498203389,0.0101225126801499,0.0983554393199545
2026-07-24,low_vol,normal,0.0054333411229665,0.0955221342085787,0.1430146029427637,-0.0034866835649236955,0.035078735482875795,0.0035526302474904042,0.028173637527551587,0.009861918907306,0.09275115585963525
