date,regime,posterior_entropy,entropy_chg,entropy_ma5,max_posterior,vol21,avg_corr,mkt_ret,uncertain
2025-10-20,low_vol,5.475714791792159e-05,1.707330534532159e-05,2.7889753039597865e-05,0.9999954792495293,0.0844922803786687,0.081729098755073,-0.004522277320607,False
2025-10-21,low_vol,2.7615478574988465e-05,-2.7141669342933123e-05,3.080997009885447e-05,0.9999978399523342,0.0834361275989652,0.0782971382017184,0.0003831253125703,False
2025-10-22,low_vol,8.079398588261172e-06,-1.9536079986727295e-05,3.2400412457920575e-05,0.9999994222855404,0.0801687361028568,0.0827277397414675,0.0076953823326178,False
2025-10-23,low_vol,6.644782433337524e-06,-1.4346161549236485e-06,2.6956130017423135e-05,0.9999995312438282,0.0801436486377299,0.0714314269163022,0.0018889612300796,False
2025-10-24,low_vol,1.7546682576343608e-06,-4.890114175703163e-06,1.977029515443001e-05,0.9999998865527508,0.0773631786304298,0.0737722946063485,0.0025371476881409,False
2025-10-27,low_vol,1.995736198065736e-06,2.410679404313753e-07,9.218012810458839e-06,0.999999869919115,0.0775234630558664,0.0660531539560195,0.0018426405237642,False
2025-10-28,low_vol,6.57130336178425e-08,-1.9300231644478936e-06,3.7080597021847144e-06,0.999999996472403,0.0727668401226574,0.0687603860356795,-0.0091249930128751,False
2025-10-29,low_vol,9.976652408916217e-08,3.4053490471319676e-08,2.112133289350313e-06,0.9999999945266403,0.0724298321450984,0.0650407600299782,0.0018896781645724,False
2025-10-30,low_vol,2.0736751244142023e-08,-7.902977284502015e-08,7.873241529316364e-07,0.9999999989492504,0.070669628977103,0.0614186965976612,-0.006136558148158,False
2025-10-31,low_vol,4.1089643958434635e-10,-2.0325854804557675e-08,4.3647268069268123e-07,0.9999999999826358,0.06574025377183,0.0603405241724409,-0.0018577604282049,False
2025-11-03,low_vol,7.818110103294075e-06,7.81769920685449e-06,1.600947461738349e-06,0.999999442245312,0.083844246435932,0.0585318475735014,0.0139150283083242,False
2025-11-04,low_vol,0.000111144842059,0.00010332673195570592,2.381677326681478e-05,0.999990262371418,0.0925099041136981,0.0890184496553083,0.0109216440640052,False
2025-11-05,low_vol,0.0008790436429135,0.0007678988008545,0.00019960554854469697,0.9999059844409364,0.0926441478291409,0.1038471103044831,0.0016145858568586,False
2025-11-06,low_vol,0.0007813740769498,-9.766956596370005e-05,0.00035587621658440816,0.9999174780074216,0.0937044510750561,0.1028846172833773,0.0044911320558549,False
2025-11-07,low_vol,0.0009180497564636,0.0001366756795138,0.0005394860856978401,0.999901350578196,0.0939574757012495,0.1009068115578609,0.0033908231393736,False
2025-11-10,low_vol,0.002855548629042,0.0019374988725784003,0.0011090321894855816,0.9996497423666608,0.0948018447399269,0.1009042076639489,-0.0041184085117046,False
2025-11-11,low_vol,0.0063503724075658,0.0034948237785237994,0.002356877702586941,0.9991333951708689,0.099887743884902,0.1043770901612842,-0.0088498277922963,False
2025-11-12,low_vol,0.0023106086995664,-0.0040397637079994,0.0026431907139175216,0.9997239205745104,0.0992990018216884,0.1062479711089645,0.0023439385893828,False
2025-11-13,low_vol,0.0022973716569114,-1.3237042654999902e-05,0.0029463902299098413,0.9997256945151036,0.0996708727055462,0.1028015268377151,-0.0030091907860661,False
2025-11-14,low_vol,0.0019667379837836,-0.00033063367312780034,0.003156127875373841,0.9997695344228966,0.094517549153702,0.1018986298096193,-0.0041775554091429,False
2025-11-17,low_vol,0.0003976170256931,-0.0015691209580904998,0.0026645415547040616,0.9999608126328472,0.0932884299109018,0.0861748573934125,-0.0005867659903977,False
2025-11-18,low_vol,0.0002556357626292,-0.0001419812630639,0.0014455942257167414,0.9999758546323916,0.0914866821305736,0.0864008031626571,0.00046683047121,False
2025-11-19,low_vol,0.0003447135431847,8.907778055549997e-05,0.0010524151944404014,0.9999664976469168,0.0922793786177915,0.0832779345935337,-0.0027472875302697,False
2025-11-20,low_vol,0.0005581550047531,0.00021344146156840002,0.0007045718640087413,0.9999430851953216,0.0916946336939958,0.0853592351706085,-0.0065988107426912,False
2025-11-21,low_vol,0.0002014768187646,-0.0003566781859885,0.0003515196310049414,0.9999813864695472,0.0916271088764899,0.0744507451014508,-0.0020033029061143,False
2025-11-24,low_vol,0.0006611701337674,0.00045969331500280005,0.0004042302526198013,0.9999313907363416,0.0943962513537291,0.0799255637453806,-0.0076036658097981,False
2025-11-25,low_vol,1.393189332880471e-05,-0.0006472382404385953,0.0003558894787597223,0.9999989644712264,0.1003370663714702,0.0805564406283669,0.009302551903757,False
2025-11-26,low_vol,0.0002884513962438,0.00027451950291499527,0.0003446370493715423,0.999972441888632,0.1012706507360745,0.1052069136225846,0.0100094186558713,False
2025-11-27,low_vol,0.0035728724383944,0.0032844210421506003,0.0009475805360998023,0.999549028589986,0.1042422624729388,0.1069260521162705,-0.0068416610051328,False
2025-11-28,low_vol,0.0032786499726927,-0.0002942224657017001,0.0015630151668854224,0.999590728961587,0.101788810877798,0.110711952865968,-0.0003987896567532,False
2025-12-01,low_vol,0.0030197340452898,-0.0002589159274028999,0.0020347279491899025,0.9996269810247048,0.1018298084896959,0.1096052877066097,-0.0020023228671556,False
2025-12-02,low_vol,0.0010054721937423,-0.0020142618515475,0.0022330360092726017,0.9998908798380888,0.0897698603480277,0.1096835458395164,0.0028541931518923,False
2025-12-03,low_vol,8.833560434118326e-06,-0.0009966386333081817,0.002177112442110665,0.99999936440978,0.0801978711219649,0.0863889539924315,-0.0008815920068477,False
2025-12-04,low_vol,2.559569732124517e-05,1.6762136887126844e-05,0.0014676570938960342,0.9999980095234334,0.0853548426654043,0.0724315268030488,0.007938923803657,False
2025-12-05,low_vol,4.352886426344153e-05,1.7933166942196357e-05,0.0008206328722101825,0.999996471994142,0.0853539318970953,0.0804782067603686,0.0044898780857824,False
2025-12-08,low_vol,5.2169963917973375e-05,8.641099654531847e-06,0.0002271200559358171,0.999995709717928,0.0845966952618362,0.0814143943660346,-0.0029375004034401,False
2025-12-09,low_vol,4.255328566395455e-05,-9.616678254018823e-06,3.453627432014798e-05,0.9999965572798936,0.0840121971384418,0.0830271610135201,-0.0026682981205753,False
2025-12-10,low_vol,3.1975210431356973e-06,-3.9355764620818855e-05,3.340906644195145e-05,0.9999997851949004,0.0785588403757974,0.085524548189317,-6.991464058682239e-05,False
2025-12-11,low_vol,7.024471642030817e-06,3.82695059889512e-06,2.9694821306108583e-05,0.9999995025616032,0.0800783573406499,0.0823700961861744,-0.0056144963478799,False
2025-12-12,low_vol,5.52721891074791e-06,-1.497252731282907e-06,2.209449223556986e-05,0.99999961494596,0.0796090162014832,0.0830046334946485,-0.0006845881710298,False
2025-12-15,low_vol,1.475426744501502e-05,9.22704853426711e-06,1.4611352940978187e-05,0.999998898762008,0.0793625813763965,0.0825987932424114,-0.0037270622001477,False
2025-12-16,low_vol,0.0110764120511877,0.011061657783742686,0.0022213831060457273,0.9983580328426144,0.093897026494255,0.0837199989834036,0.014000769636167,False
2025-12-17,normal,0.6027320039620055,0.5916555919108178,0.12276714439423822,0.6238086494102487,0.0939231064191422,0.1255795769712875,-0.0005051485317942,True
2025-12-18,normal,0.5930974950191596,-0.009634508942845899,0.24138523850374174,0.6431505659053011,0.094723878123075,0.1221053783754902,0.0049818625927028,True
2025-12-19,normal,0.0935998526085737,-0.4994976424105859,0.26010410358167435,0.9787613294174398,0.1041941620082758,0.1246829603989072,-0.013710712276452,False
2025-12-22,normal,0.0080215855937986,-0.0855782670147751,0.2617054698469451,0.9988704769272158,0.1099735658720411,0.1368186081379959,-0.0101166845279147,False
2025-12-23,normal,0.0005667683700004,-0.0074548172237982,0.2596035411107076,0.9999422473113756,0.1066455374844332,0.1476703049215423,0.000777823638639,False
2025-12-24,normal,0.000374974811762,-0.00019179355823840006,0.13913213528065888,0.9999632993230304,0.1015522701737287,0.1455521587178176,0.0014724726472109,False
2025-12-25,normal,0.0041038371272794,0.0037288623155174,0.021333403702282823,0.9994725663449424,0.0965016077458895,0.1317121775166778,0.0048812082758924,False
2025-12-26,normal,0.0086255981008849,0.0045217609736055,0.00433855280074506,0.9987694604784924,0.0974694396337619,0.1128255028035061,-0.0079157327600953,False
2025-12-29,normal,0.0086064043661799,-1.919373470499891e-05,0.00445551655522132,0.9987724748988072,0.0974702828258447,0.120895876599287,-0.0003338791252136,False
2025-12-30,normal,0.0029268413844867,-0.0056795629816932,0.00492753115811858,0.999640899799503,0.1053151228880984,0.1179770901612391,-0.0120148130809715,False
2025-12-31,normal,0.0002229531475217,-0.0027038882369650004,0.00489712682527052,0.9999792888866076,0.1047276493097385,0.1456073759911125,-0.0034995420486833,False
2026-01-01,normal,0.000404081346716,0.00018112819919430002,0.00415717566915784,0.999960205052986,0.1048380486654566,0.1398904371630679,-0.0027026644207059,False
2026-01-02,normal,0.0004578977915625,5.3816444846499956e-05,0.0025236356072933603,0.9999542820793856,0.099268430797008,0.1398799558937999,-0.0019108212144992,False
2026-01-05,normal,0.0011942859871235,0.0007363881955609999,0.00104121193148208,0.9998679660744472,0.0967042454045242,0.1330933367204877,-0.0034366474563846,False
2026-01-06,normal,0.0012589077615407,6.462177441720002e-05,0.00070762520689288,0.9998599620443288,0.0981178506477905,0.134615658026155,0.0027167381817945,False
2026-01-07,normal,0.0003525742896985,-0.0009063334718421999,0.0007335494353282399,0.9999657601598594,0.1001803683321113,0.1371463229582648,-0.0077628860787479,False
2026-01-08,normal,0.0002970585409474,-5.551574875109998e-05,0.0007121448741745199,0.9999716211660796,0.1010154139515259,0.1384056405557143,-0.006588401329814,False
2026-01-09,normal,0.0006251668478156,0.0003281083068682,0.0007455986854251399,0.9999355636137616,0.102820861775872,0.1406609706566397,0.0041480250454839,False
2026-01-12,normal,0.000141316202048,-0.00048385064576759995,0.00053500472841004,0.9999873981462244,0.1028812326081579,0.1487495621824097,-0.0003497130908694,False
2026-01-13,normal,0.0008788456755105,0.0007375294734625,0.000458992311204,0.9999061286013204,0.1056416665964049,0.150859782921241,0.0052710576950155,False
2026-01-14,normal,0.018971474292157,0.018092628616646497,0.0041827723116957,0.9969280788004312,0.0927568343337872,0.1610401480496526,0.0049956420238079,False
2026-01-15,normal,0.502829970679442,0.483858496387285,0.10468935473939463,0.7588389573730505,0.0928909628227735,0.1212396928701912,6.094577012667677e-05,True
2026-01-16,normal,0.615508693187107,0.11267872250766497,0.22766606000725292,0.591777984548153,0.0949878794321435,0.1232639106993854,-0.0115675131761875,True
2026-01-19,low_vol,0.1919809129791416,-0.4235277802079654,0.26603397936267165,0.9457259608661814,0.0864014788173802,0.1277179234110681,-0.0038819147445803,False
2026-01-20,low_vol,0.0017793032253978,-0.1902016097537438,0.2662140708726491,0.9997939607845212,0.0815658004801923,0.1172731088898539,-0.0015310158302417,False
2026-01-21,low_vol,2.00936551592854e-05,-0.0017592095702385145,0.2624237947452496,0.9999984656642285,0.0810550797679036,0.1053500708060115,-0.0028812802094459,False
2026-01-22,low_vol,2.014616030046271e-05,5.2505141177309236e-08,0.16186182984142122,0.9999984613550432,0.0810039299556291,0.1075184555569032,0.001377591121204,False
2026-01-23,low_vol,2.0548727216431416e-06,-1.8091287578819567e-05,0.03876050217854416,0.999999865817467,0.0775950369009363,0.1015768363848738,0.0004063572803526,False
2026-01-26,low_vol,4.413510194183271e-07,-1.6135217022248144e-06,0.0003644078529197219,0.9999999737269132,0.0763194960338581,0.1096845862958972,-0.0063263647912972,False
2026-01-27,low_vol,9.442429088375076e-07,5.028918894191805e-07,8.736056421929417e-06,0.9999999412254428,0.0772277478755641,0.1029274290832089,-0.0061962531873698,False
2026-01-28,low_vol,1.5403647937751952e-07,-7.902064294599881e-07,4.748132685947841e-06,0.9999999913514572,0.0732600370922343,0.1041378539304156,0.0051501553846295,False
2026-01-29,low_vol,7.585629121467973e-08,-7.818018816283979e-08,7.340718840982351e-07,0.9999999958975668,0.0729483193247446,0.0790117596427808,-0.0015190080030722,False
2026-01-30,low_vol,6.119074920460746e-08,-1.4665542010072267e-08,3.353354896105283e-07,0.999999996727185,0.0729534285146131,0.0833137164418955,-0.0027280384436486,False
2026-02-02,low_vol,1.1415759691878942e-05,1.1354568942674335e-05,2.5302172241026512e-06,0.9999991635739092,0.0776220443102661,0.0807147050556933,0.0061310974003501,False
2026-02-03,low_vol,0.0191484137497757,0.01913699799008382,0.0038320241185974746,0.9968939715635412,0.0839334830152337,0.0896051508585983,0.0084672328308068,False
2026-02-04,normal,0.5779200722868072,0.5587716585370315,0.11941600776866304,0.6689637975889555,0.095953520556134,0.1081254768191518,-0.0146341028596513,True
2026-02-05,normal,0.0100538054555063,-0.5678662668313009,0.12142675368850604,0.998531918974898,0.1014245218291234,0.1591345124117913,0.0104769348474646,False
2026-02-06,normal,7.027335225766931e-06,-0.010046778120280533,0.12142814691740138,0.9999995160068256,0.0998663318208416,0.1858911039882474,0.0034791871731453,False
2026-02-09,normal,7.269280263683321e-06,2.4194503791638966e-07,0.12142731762151573,0.9999994917574356,0.099253513906409,0.1852170533559623,0.0027966239640606,False
2026-02-10,normal,3.553304503792356e-06,-3.715975759890965e-06,0.11759834553246136,0.99999976707001,0.1029030729193444,0.1801710307865642,0.0077114083850197,False
2026-02-11,normal,4.851134649341767e-06,1.2978301455494106e-06,0.0020153013020297768,0.999999675713108,0.1012871882235782,0.1790964019285009,0.0006221674482604,False
2026-02-12,normal,1.4656892005126384e-05,9.805757355784618e-06,7.471589329542151e-06,0.9999989550136388,0.1080218612432691,0.1742874385103565,0.0118027057775345,False
2026-02-13,normal,1.7114296767829396e-05,2.4574047627030116e-06,9.488981637954645e-06,0.9999987106521498,0.110613976672886,0.1937581347710346,0.007236429605408,False
2026-02-16,normal,1.5375962163357998e-05,-1.738334604471398e-06,1.111031801788958e-05,0.9999988500353152,0.1012466925691179,0.1968478221453041,0.0016740199668861,False
2026-02-17,normal,7.535901635823242e-06,-7.840060527534756e-06,1.1906837444295758e-05,0.9999994881959492,0.0998598572258278,0.1721260616845491,-0.00098248071227,False
2026-02-18,normal,1.3159093545819003e-05,5.623191909995762e-06,1.3568429223591205e-05,0.9999990556384014,0.0994854646460954,0.1660365106369478,-0.0002951954866366,False
2026-02-19,normal,1.255517027101257e-05,-6.039232748064336e-07,1.3148084876768442e-05,0.9999991159679356,0.1022139851010447,0.1642305214238454,-0.00646192228305,False
2026-02-20,normal,7.371061388523329e-06,-5.184108882489241e-06,1.1199437800907229e-05,0.9999994998594708,0.1041614964243552,0.1694851916138218,-0.0044469031754553,False
2026-02-23,normal,5.491559518956199e-06,-1.8795018695671295e-06,9.222557272026868e-06,0.9999996279539188,0.104833972591713,0.1775834979199708,-0.0023935690874454,False
2026-02-24,normal,4.996354066983495e-06,-4.952054519727042e-07,8.714647758258919e-06,0.999999669101146,0.1015432967383259,0.1749576709539282,7.60985101064213e-05,False
2026-02-25,normal,1.8103544249663152e-05,1.3107190182679656e-05,9.703537899027749e-06,0.9999986727181092,0.099599730629765,0.163411830133777,-0.0037145158857266,False
2026-02-26,normal,6.753388700693148e-05,4.943034275726833e-05,2.069928124621153e-05,0.9999943736489212,0.1028902543826672,0.1565023932354317,0.0096151768292506,False
2026-02-27,normal,8.747990769771222e-06,-5.878589623716026e-05,2.097466712246111e-05,0.9999993997216764,0.1045536810353346,0.1667222054848041,-0.0045439471026702,False
2026-03-02,normal,6.882432416868789e-06,-1.8655583529024332e-06,2.1252841702043627e-05,0.999999532841209,0.1035734642589615,0.1688202564395868,0.0002170128813267,False
2026-03-03,normal,6.922500602134777e-06,4.006818526598777e-08,2.1638071009073884e-05,0.9999995294869708,0.1022656199003669,0.1691204500587021,0.0005817076936517,False
2026-03-04,normal,2.650104373667068e-05,1.9578543134535903e-05,2.3317570906475388e-05,0.9999979720210136,0.1075217538504048,0.167528823901234,-0.0112466834795326,False
2026-03-05,normal,7.902602555124917e-06,-1.8598441181545764e-05,1.1391314016114077e-05,0.999999438439864,0.1031383826732255,0.188111060877923,0.0141843607389406,False
2026-03-06,normal,1.555860223584588e-05,7.655999680720964e-06,1.2753436309329008e-05,0.9999988775835754,0.0997509796993809,0.164794405659533,-0.0039029605139662,False
2026-03-09,normal,0.0001437309861377,0.00012817238390185412,4.0123147053495244e-05,0.9999871514802852,0.0994783712557545,0.1489742653484864,0.0023372792413134,False
2026-03-10,normal,6.239584289003169e-05,-8.13351432476683e-05,5.1217815511074626e-05,0.9999950533378572,0.1083393138073507,0.1482227744226659,-0.0116280079934814,False
2026-03-11,normal,9.903646474701569e-06,-5.249219641533012e-05,4.789833605868081e-05,0.9999993089293432,0.1050545288665352,0.1656614389723297,-0.0014902967815486,False
2026-03-12,normal,2.2525320122498512e-05,1.2621673647796943e-05,5.082287957215553e-05,0.9999983049755996,0.1093241137283275,0.1687686470001841,-0.0089384477289139,False
2026-03-13,normal,1.514969455401088e-05,-7.375625568487632e-06,5.074109803578853e-05,0.9999988841112764,0.1006405592017574,0.1802827133812745,-0.0053646859968578,False
2026-03-16,normal,5.702646765819425e-05,4.187677310418338e-05,3.3400194339887375e-05,0.9999953079402892,0.0977780450495405,0.1570419932136022,0.0040782954881177,False
2026-03-17,normal,7.462073908712546e-05,1.7594271428931206e-05,3.5845173579306134e-05,0.9999937084094886,0.0992769774375152,0.1541495929768199,0.0042928821086443,False
2026-03-18,normal,4.5667883245394014e-05,-2.8952855841731445e-05,4.2998020933444625e-05,0.9999963155850644,0.1026913637051197,0.1576060054709445,0.0061429893300584,False
2026-03-19,normal,1.1831922341740724e-05,-3.383596090365329e-05,4.085934137729307e-05,0.9999991533963204,0.1035047170741251,0.1651566593597023,0.0027002632566465,False
2026-03-20,normal,2.5414688656375785e-05,1.358276631463506e-05,4.291234019776605e-05,0.9999980561132834,0.1075309486038287,0.1692699641680633,-0.0108862785349385,False
2026-03-23,normal,2.115995405334455e-05,-4.254734603031234e-06,3.573903747679611e-05,0.9999983906662264,0.1093477278161862,0.1775426784543154,-0.0076841923219148,False
2026-03-24,normal,1.3164720687882376e-05,-7.995233365462175e-06,2.344783379694749e-05,0.9999990339673244,0.1106782872203757,0.1852688332191008,0.0038092810891971,False
2026-03-25,normal,0.0002000822112238,0.00018691749053591764,5.433069939262869e-05,0.9999815319264704,0.1158164344534466,0.1988363518931849,0.0088425209749239,False
2026-03-26,normal,0.0002024862350298,2.40402380599999e-06,9.246156193024055e-05,0.9999812847152348,0.1159658888411271,0.2126326561705087,0.0032411620795999,False
2026-03-27,normal,4.578443050916811e-05,-0.0001567018045206319,9.653551030079901e-05,0.9999962742188732,0.1107125967025724,0.2118652407638872,0.0021474716544233,False
2026-03-30,normal,1.5344022294519635e-05,-3.0440408214648475e-05,9.537232394903401e-05,0.9999988523781456,0.109873384509928,0.1953680534310753,0.0008012687473335,False
2026-03-31,normal,1.8021821461776144e-05,2.6777991672565087e-06,9.634374410381277e-05,0.9999986365297172,0.1110843229941626,0.1946138484730281,0.0043629109497115,False
2026-04-01,normal,2.220665154923323e-05,4.184830087457087e-06,6.076863216889942e-05,0.9999982923323594,0.1112090633327912,0.1974028147998132,0.0015039040456521,False
2026-04-02,normal,8.144965635477314e-05,5.924300480553991e-05,3.656131643389405e-05,0.9999930515627532,0.1086149591034808,0.1970438608282264,-0.008994068939272,False
2026-04-03,normal,8.339261635954517e-06,-7.311039471881862e-05,2.9072282659251333e-05,0.999999409507274,0.0981749903751912,0.1867383574000213,0.0057934599133332,False
2026-04-06,normal,9.513544344437322e-05,8.67961818084187e-05,4.503056688922205e-05,0.9999918453027778,0.0992373847471077,0.1493637318688646,-0.0058005634632559,False
2026-04-07,normal,0.0001711739667351,7.603852329072678e-05,7.566099594388683e-05,0.9999844809317248,0.0996874493163709,0.1463275535839765,-0.0047038833332717,False
2026-04-08,normal,0.0018405913630398,0.0016694173963046999,0.0004393379382420002,0.9997897560178872,0.0916798083285706,0.1400125657037613,0.0003697493707999,False
2026-04-09,normal,0.0574995165829395,0.0556589252198997,0.011922951323558946,0.9884137402867628,0.1051153414046682,0.1218979699835938,0.0146842080568632,False
2026-04-10,high_vol_stress,5.2122318877694746e-11,-0.05749951653081718,0.01192128348165622,0.9999999999979998,0.1631943835463053,0.1729402051267088,-0.0364057792112526,False
2026-04-13,high_vol_stress,5.2122318877694746e-11,0.0,0.01190225640339181,0.9999999999979998,0.1797137024653456,0.3481161735857139,0.0216609924421098,False
2026-04-14,high_vol_stress,5.2122318877694746e-11,0.0,0.011868021620469252,0.9999999999979998,0.1807105777030729,0.3872677927384885,0.0069469623091809,False
2026-04-15,high_vol_stress,5.2122318877694746e-11,0.0,0.011499903358285756,0.9999999999979998,0.182393084172794,0.3847488486311775,-0.0076886966036615,False
2026-04-16,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.18127216004453,0.3822545120074119,0.0023980757319973,False
2026-04-17,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.1949964465455798,0.3736529915670247,0.0206774361010931,False
2026-04-20,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.1905100432928378,0.4109378612974888,-0.0007830466341458,False
2026-04-21,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.1938318242567711,0.400186290089134,0.0155496876143589,False
2026-04-22,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.1961537709976938,0.4037832401819123,-0.0065989685011322,False
2026-04-23,high_vol_stress,5.2122318877694746e-11,0.0,5.2122318877694746e-11,0.9999999999979998,0.1976834519101343,0.4066763083748401,-0.008775811728004,False
