date,close,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,sma20,sma50,sma_cross,above_sma20,above_sma50,ticker
2026-08-03,162.82,60.97,2.229468,2.751385,-0.521917,167.7967,148.5023,0.742,158.1495,150.3278,0,True,True,FTNT
2026-08-03,59.525,44.56,-0.315807,0.001446,-0.317253,63.9933,58.3582,0.207,61.1757,60.865,0,False,False,FTV
2026-08-03,382.485,53.4,12.469933,12.780318,-0.310386,392.2969,361.2376,0.684,376.7673,348.1995,0,True,True,GD
2026-08-03,88.94,48.14,2.034451,2.727697,-0.693246,103.4881,81.4689,0.339,92.4785,86.906,0,False,True,GDDY
2026-08-03,363.54,57.62,2.726811,2.560149,0.166661,369.94,338.4381,0.797,354.189,346.1863,0,True,True,GE
2026-08-03,69.34,60.26,1.101703,0.293286,0.808418,70.8074,58.265,0.883,64.5362,64.1155,0,True,True,GEHC
2026-08-03,28.03,64.95,0.637727,0.536587,0.10114,28.119,25.023,0.971,26.571,25.6616,0,True,True,GEN
2026-08-03,996.52,47.08,-21.232815,-13.165485,-8.067331,1131.2529,925.8301,0.344,1028.5415,1024.0889,0,False,False,GEV
2026-08-03,129.485,47.22,0.356566,0.695566,-0.339001,136.9183,127.3932,0.22,132.1558,129.4419,0,False,True,GILD
2026-08-03,35.89,48.2,-0.066604,0.141853,-0.208458,38.5476,34.8574,0.28,36.7025,35.8823,0,False,True,GIS
2026-08-03,185.295,63.89,2.615682,2.854408,-0.238726,188.2582,171.8483,0.819,180.0532,171.1017,0,True,True,GL
2026-08-03,145.48,41.9,-15.083163,-13.31043,-1.772732,203.4613,116.0877,0.336,159.7745,181.7489,0,False,False,GLW
2026-08-03,87.38,63.38,2.71608,1.661173,1.054907,91.871,70.522,0.79,81.1965,80.6917,0,True,True,GM
2026-08-03,203.15,36.48,-15.774411,-15.406568,-0.367844,244.5003,184.1437,0.315,214.322,249.0002,0,False,False,GNRC
2026-08-03,374.89,62.25,-2.398591,-5.36635,2.96776,378.9318,315.9472,0.936,347.4395,356.4539,0,True,True,GOOG
2026-08-03,376.16,55.97,1.763375,-0.968827,2.732202,381.3039,315.7741,0.922,348.539,347.138,0,True,True,GOOGL
2026-08-03,127.65,59.92,3.382704,3.784275,-0.401571,130.8099,118.2741,0.748,124.542,113.0716,0,True,True,GPC
2026-08-03,85.465,61.95,3.656535,3.315546,0.340989,89.2844,71.3811,0.787,80.3327,73.9697,0,True,True,GPN
2026-08-03,301.02,78.98,13.181787,6.752563,6.429224,298.6695,210.8825,1.027,254.776,243.9176,0,True,True,GRMN
2026-08-03,1010.95,43.78,-8.264316,1.328297,-9.592613,1141.3177,976.0503,0.211,1058.684,1049.4346,0,False,False,GS
2026-08-03,84.52,62.57,0.591363,0.103182,0.488182,82.9332,77.1848,1.276,80.059,80.236,-1,True,True,GSAT
2026-08-03,1366.26,51.32,10.615715,15.058727,-4.443012,1406.7275,1340.8385,0.386,1373.783,1334.2902,0,False,True,GWW
2026-08-03,31.835,36.52,-1.149297,-1.084671,-0.064626,36.5306,30.5779,0.211,33.5542,35.9748,0,False,False,HAL
2026-08-03,93.55,65.73,3.074212,1.830844,1.243368,99.4822,71.5908,0.787,85.5365,84.7636,0,True,True,HAS
2026-08-03,17.175,47.25,-0.051316,0.09069,-0.142007,18.6718,16.6947,0.243,17.6833,17.153,0,False,True,HBAN
2026-08-03,404.07,55.21,2.404109,-0.469024,2.873133,427.3076,355.8864,0.675,391.597,386.95,0,True,True,HCA
2026-08-03,335.72,50.01,0.00576,0.823027,-0.817267,348.2279,325.7991,0.442,337.0135,331.0482,0,False,True,HD
2026-08-03,359.345,53.65,9.736195,9.345361,0.390834,364.7232,334.1543,0.824,349.4387,330.3606,0,True,True,HEI
2026-08-03,143.05,58.87,2.358468,2.319075,0.039393,145.5492,135.3808,0.754,140.465,134.7051,0,True,True,HIG
2026-08-03,326.56,58.03,10.429149,4.299611,6.129538,323.3227,253.3053,1.046,288.314,282.0112,0,True,True,HII
2026-08-03,313.78,36.01,-3.938086,-3.192452,-0.745634,339.2298,312.4432,0.05,325.8365,332.9044,0,False,False,HLT
2026-08-03,29.645,52.81,0.542217,0.411685,0.130532,30.7523,26.6952,0.727,28.7238,28.1172,0,True,True,HMC
2026-08-03,244.68,54.24,6.951065,5.538774,1.41229,252.6554,212.9826,0.799,232.819,226.9819,0,True,True,HON
2026-08-03,91.26,42.21,-3.125569,-0.648279,-2.47729,122.1913,82.5707,0.219,102.381,96.946,0,False,False,HOOD
2026-08-03,49.175,57.44,0.68861,0.667318,0.021292,50.4564,43.3541,0.82,46.9053,46.221,0,True,True,HPE
2026-08-03,27.08,52.68,0.604478,0.34916,0.255318,28.4471,22.1599,0.783,25.3035,25.6163,0,True,True,HPQ
2026-08-03,25.14,52.68,0.329891,0.412575,-0.082684,26.1504,24.0011,0.53,25.0758,24.235,0,True,True,HRL
2026-08-03,86.91,60.01,0.966876,1.224256,-0.257381,88.3736,83.1374,0.72,85.7555,82.0684,0,True,True,HSIC
2026-08-03,25.065,62.72,0.520245,0.439616,0.080629,25.8716,22.4318,0.765,24.1517,23.6362,0,True,True,HST
2026-08-03,176.77,49.77,-0.142804,-0.915674,0.77287,182.6628,166.9792,0.624,174.821,179.3868,0,True,False,HSY
2026-08-03,468.59,43.14,-5.651446,-4.190189,-1.461256,497.5762,464.5158,0.123,481.046,487.8318,0,False,False,HUBB
2026-08-03,368.41,43.84,-0.133737,6.103019,-6.236756,418.6631,361.9449,0.114,390.304,368.5468,0,False,False,HUM
2026-08-03,284.11,57.11,3.531143,3.726955,-0.195812,290.556,265.544,0.742,278.05,269.7906,0,True,True,HWM
2026-08-03,87.04,42.54,-0.710491,0.150023,-0.860514,97.9489,86.5221,0.045,92.2355,90.3423,0,False,False,IBKR
2026-08-03,227.36,48.59,-8.40763,-9.423308,1.015678,308.6897,164.7493,0.435,236.7195,253.1081,0,False,False,IBM
2026-08-03,150.965,62.34,4.238123,2.794338,1.443785,157.0678,129.7057,0.777,143.3867,140.0633,0,True,True,ICE
2026-08-03,5.095,48.1,-1.070375,-1.133396,0.063021,5.3716,4.8109,0.507,5.0912,7.7506,0,True,False,ICL
2026-08-03,566.19,53.8,1.611816,0.592791,1.019025,579.6116,538.1924,0.676,558.902,557.3564,0,True,True,IDXX
2026-08-03,231.62,62.43,2.65689,1.937765,0.719125,232.8338,215.9632,0.928,224.3985,220.532,0,True,True,IEX
2026-08-03,79.685,56.69,0.57264,0.30722,0.26542,81.676,73.5055,0.756,77.5907,76.7561,0,True,True,IFF
2026-08-03,118.71,53.81,3.363884,3.624411,-0.260527,126.3879,110.5071,0.517,118.4475,109.566,0,True,True,INCY
2026-08-03,90.46,45.54,-6.06279,-5.261108,-0.801682,116.7475,81.0745,0.263,98.911,109.3082,0,False,False,INTC
2026-08-03,323.39,61.81,8.455635,3.520776,4.93486,329.8015,258.9985,0.909,294.4,289.9674,0,True,True,INTU
2026-08-03,30.47,58.69,0.138804,0.151769,-0.012964,30.5357,29.2443,0.949,29.89,29.5103,0,True,True,INVH
2026-08-03,41.21,58.32,1.528641,1.290167,0.238474,44.3061,33.7399,0.707,39.023,36.7877,0,True,True,IP
2026-08-03,33.22,44.21,-0.435425,-0.432641,-0.002784,35.9323,33.3497,-0.05,34.641,35.6277,0,False,False,IPI
2026-08-03,233.035,66.1,11.705351,9.467912,2.237438,244.9243,184.7512,0.802,214.8378,195.1811,0,True,True,IQV
2026-08-03,86.52,63.04,1.952505,1.803369,0.149136,88.2378,75.5992,0.864,81.9185,77.9552,0,True,True,IR
2026-08-03,48.325,49.23,-1.709506,-1.709274,-0.000232,51.4209,44.0436,0.58,47.7323,51.2533,0,True,False,IRDM
2026-08-03,124.76,51.31,0.037385,-0.028258,0.065642,129.459,116.396,0.64,122.9275,125.0133,0,True,False,IRM
2026-08-03,373.76,49.01,-13.929007,-15.764511,1.835503,432.112,312.818,0.511,372.465,397.8878,0,True,False,ISRG
2026-08-03,151.6,55.92,3.458632,1.290899,2.167733,160.6968,123.2162,0.757,141.9565,145.4348,0,True,True,IT
2026-08-03,285.71,59.53,6.234807,5.730348,0.504458,294.956,260.146,0.734,277.551,265.3494,0,True,True,ITW
2026-08-03,30.375,56.19,0.644083,0.687777,-0.043694,31.3125,27.325,0.765,29.3187,27.9654,0,True,True,IVZ
2026-08-03,105.16,51.94,1.47899,1.61992,-0.14093,107.8474,102.3376,0.512,105.0925,101.773,0,True,True,IYR
2026-08-03,138.01,62.42,2.998005,2.693262,0.304743,139.576,123.905,0.9,131.7405,126.0564,0,True,True,J
2026-08-03,269.41,40.3,-1.396819,1.302305,-2.699124,299.0533,265.2327,0.124,282.143,279.7088,0,False,False,JBHT
2026-08-03,315.69,46.0,-10.900937,-12.131013,1.230076,337.1224,293.2496,0.511,315.186,347.2228,0,True,False,JBL
2026-08-03,145.91,56.49,0.519333,0.106824,0.412509,146.6243,138.1367,0.916,142.3805,142.1721,0,True,True,JCI
2026-08-03,156.355,60.75,4.310322,4.195057,0.115265,159.517,143.2755,0.805,151.3962,140.3302,0,True,True,JKHY
2026-08-03,252.5,50.77,6.237644,7.334971,-1.097327,269.9874,244.9106,0.303,257.449,238.9649,0,False,True,JNJ
2026-08-03,352.08,53.78,11.293145,11.804295,-0.51115,360.0629,329.8091,0.736,344.936,318.175,0,True,True,JPM
2026-08-03,30.96,50.6,-0.014906,-0.068767,0.05386,32.0212,29.5218,0.575,30.7715,30.9107,0,True,True,KDP
2026-08-03,22.635,47.47,-0.05346,0.057524,-0.110984,23.9001,22.0904,0.301,22.9952,22.5323,0,False,True,KEY
2026-08-03,319.985,48.76,-5.54986,-6.170089,0.620229,333.0849,301.8556,0.581,317.4702,332.7803,0,True,False,KEYS
2026-08-03,26.165,51.68,0.409632,0.428384,-0.018752,27.2967,24.2828,0.625,25.7898,24.8853,0,True,True,KHC
2026-08-03,25.385,47.74,0.194084,0.29049,-0.096406,26.6401,24.6384,0.373,25.6393,25.0808,0,False,True,KIM
2026-08-03,103.65,61.65,1.683903,1.250108,0.433796,104.6945,92.8035,0.912,98.749,96.1448,0,True,True,KKR
2026-08-03,178.815,37.06,-13.05941,-8.397409,-4.662002,246.4944,171.8401,0.093,209.1673,221.1606,0,False,False,KLAC
2026-08-03,109.63,51.93,1.978084,2.263776,-0.285692,114.3186,105.5034,0.468,109.911,103.7578,0,False,True,KMB
2026-08-03,31.515,43.14,-0.100174,-0.00795,-0.092224,33.024,31.4715,0.028,32.2478,32.0849,0,False,False,KMI
2026-08-03,86.69,58.56,1.545963,1.113234,0.432729,89.1751,79.1979,0.751,84.1865,81.986,0,True,True,KO
2026-08-03,58.08,47.44,-0.505194,-0.706526,0.201332,60.721,56.012,0.439,58.3665,60.0724,0,False,False,KR
2026-08-03,19.26,53.65,0.205906,0.23818,-0.032273,19.8531,18.6059,0.524,19.2295,18.5674,0,True,True,KVUE
2026-08-03,116.26,55.58,1.451768,1.628923,-0.177155,119.4266,112.2784,0.557,115.8525,111.6426,0,True,True,L
2026-08-03,117.57,60.5,1.001632,-0.45979,1.461422,118.3215,101.7225,0.955,110.022,113.7147,0,True,True,LDOS
2026-08-03,84.1755,47.41,-0.936584,-1.093786,0.157201,87.1309,80.9447,0.522,84.0378,87.3712,0,True,False,LEN
2026-08-03,310.67,68.04,10.592915,8.258547,2.334367,319.0228,260.3542,0.858,289.6885,275.0868,0,True,True,LH
2026-08-03,275.2,38.91,-3.72069,-2.689169,-1.031522,308.0176,269.4934,0.148,288.7555,297.0035,0,False,False,LHX
2026-08-03,425.76,26.34,-25.958243,-10.04275,-15.915493,622.4143,418.1027,0.037,520.2585,523.4446,-1,False,False,LII
2026-08-03,476.97,29.67,-7.141913,-3.062146,-4.079766,542.5973,482.7697,-0.097,512.6835,513.6158,-1,False,False,LIN
2026-08-03,759.47,49.59,-31.736515,-31.24215,-0.494365,871.1836,621.8284,0.552,746.506,823.9756,0,True,False,LITE
2026-08-03,1112.66,48.62,21.397869,31.11348,-9.71561,1241.8265,1118.9875,-0.052,1180.407,1108.77,0,False,True,LLY
2026-08-03,580.56,55.75,24.246171,19.045302,5.200869,603.446,479.2879,0.816,541.367,510.827,0,True,True,LMT
2026-08-03,70.82,37.79,-0.815359,-0.314467,-0.500893,77.6576,70.0112,0.106,73.8344,73.4145,0,False,False,LNT
2026-08-03,209.08,47.19,-1.448237,-1.972936,0.5247,219.2945,199.5706,0.482,209.4326,213.1351,0,False,False,LOW
2026-08-03,291.4,47.57,-12.010778,-8.907697,-3.103081,365.9817,261.7423,0.285,313.862,327.6319,0,False,False,LRCX
2026-08-03,121.51,56.84,0.316016,-0.480478,0.796493,122.6298,111.6942,0.898,117.162,118.6304,0,True,True,LULU
2026-08-03,46.22,47.79,-0.52318,-0.132706,-0.390475,50.7659,43.7661,0.351,47.266,46.328,0,False,False,LUV
2026-08-03,46.86,47.52,0.109742,-0.308603,0.418345,49.3666,43.7074,0.557,46.537,48.1518,0,True,False,LVS
2026-08-03,10.15,46.79,-1.112127,-1.070666,-0.041461,12.2303,10.3047,-0.08,11.2675,13.7201,0,False,False,LXU
2026-08-03,61.76,57.4,0.397094,-0.127095,0.524189,63.7518,54.4272,0.786,59.0895,60.7894,0,True,True,LYB
2026-08-03,179.91,52.11,1.055872,1.593124,-0.537252,185.6687,174.7273,0.474,180.198,174.7876,0,False,True,LYV
2026-08-03,572.875,69.13,15.623625,13.140968,2.482658,579.3785,510.0721,0.906,544.7253,515.0953,0,True,True,MA
2026-08-03,132.905,47.27,-0.176675,-0.02723,-0.149445,138.1536,129.825,0.37,133.9893,133.8699,0,False,False,MAA
2026-08-03,346.85,32.77,-2.211562,-1.242885,-0.968678,387.9516,353.9764,-0.21,370.964,378.4618,0,False,False,MAR
2026-08-03,73.435,43.45,-0.512635,0.451496,-0.964132,82.7928,71.3787,0.18,77.0857,75.0053,0,False,False,MAS
2026-08-03,268.1199,50.72,2.515245,2.19699,0.318255,280.5947,259.8363,0.399,270.2155,264.7838,0,False,True,MCD
2026-08-03,74.57,42.12,-3.678211,-3.021301,-0.65691,91.4386,71.0314,0.173,81.235,87.4953,0,False,False,MCHP
2026-08-03,849.48,57.2,21.15898,19.477144,1.681835,889.0283,776.8207,0.648,832.9245,791.8525,0,True,True,MCK
2026-08-03,478.345,48.55,2.671707,5.889184,-3.217477,515.5079,465.1566,0.262,490.3322,468.6175,0,False,True,MCO
2026-08-03,61.72,52.71,0.637835,0.370958,0.266878,63.9821,57.3619,0.658,60.672,60.7662,0,True,True,MDLZ
2026-08-03,86.31,60.65,1.481681,1.22566,0.256021,87.6909,79.4091,0.833,83.55,80.6368,0,True,True,MDT
2026-08-03,96.03,65.18,2.39055,2.38239,0.00816,98.0398,89.5572,0.763,93.7985,88.742,0,True,True,MET
2026-08-03,594.15,47.87,-8.823506,-0.445651,-8.377855,697.5515,543.4405,0.329,620.496,601.7873,0,False,False,META
2026-08-03,44.54,38.9,-0.297966,-0.054003,-0.243963,47.617,44.53,0.003,46.0735,46.2238,-1,False,False,MGM
2026-08-03,51.47,49.74,-0.158994,0.026958,-0.185952,53.6041,49.8079,0.438,51.706,50.6335,0,False,True,MKC
2026-08-03,541.2175,42.1,-10.134957,-7.631383,-2.503574,596.6587,528.8941,0.182,562.7764,574.7441,0,False,False,MLM
2026-08-03,176.4,55.8,7.037441,6.128625,0.908816,185.2028,148.0212,0.763,166.612,157.258,0,True,True,MMM
2026-08-03,93.34,44.26,0.511433,0.926941,-0.415508,99.7886,92.8514,0.07,96.32,93.6056,0,False,False,MNST
2026-08-03,68.12,45.25,0.039251,0.660671,-0.62142,76.2638,67.8212,0.035,72.0425,70.3213,0,False,False,MO
2026-08-03,21.77,47.0,-0.015865,0.005053,-0.020919,23.5812,20.7608,0.358,22.171,22.4325,0,False,False,MOS
2026-08-03,312.38,55.78,15.464997,16.598167,-1.13317,332.6935,274.7475,0.649,303.7205,267.6912,0,True,True,MPC
2026-08-03,1341.295,48.22,-21.349526,-29.802927,8.4534,1429.7404,1245.0712,0.521,1337.4058,1440.3023,0,True,False,MPWR
2026-08-03,126.98,51.48,2.96477,3.186832,-0.222062,133.495,121.165,0.472,127.33,120.7284,0,False,True,MRK
2026-08-03,56.255,43.44,-2.019125,-0.895294,-1.123832,78.0189,46.9141,0.3,62.4665,58.5679,0,False,False,MRNA
2026-08-03,191.57,63.65,5.712191,4.827598,0.884594,195.4408,169.0644,0.853,182.2526,171.3608,0,True,True,MRSH
2026-08-03,189.59,42.39,-16.829531,-15.726386,-1.103145,246.8676,160.078,0.34,203.4728,239.4673,0,False,False,MRVL
2026-08-03,208.94,45.46,-1.454926,-0.180202,-1.274723,227.9026,202.9455,0.24,215.4241,213.4792,0,False,False,MS
2026-08-03,572.59,44.82,-6.538053,-4.206932,-2.33112,646.1753,539.2967,0.312,592.736,595.2726,0,False,False,MSCI
2026-08-03,488.08,67.49,12.86488,2.500579,10.364301,461.3142,342.5518,1.225,401.933,404.5137,0,True,True,MSFT
2026-08-03,436.43,62.98,6.058946,3.628424,2.430522,441.8449,398.0041,0.876,419.9245,412.2676,0,True,True,MSI
2026-08-03,247.185,56.0,4.037753,5.083252,-1.0455,256.3935,236.303,0.542,246.3483,233.8515,0,True,True,MTB
2026-08-03,1432.27,72.57,45.495603,37.644222,7.85138,1426.3909,1229.9941,1.03,1328.1925,1238.279,0,True,True,MTD
2026-08-03,252.91,45.19,-19.593757,-18.459569,-1.134188,325.5596,229.1534,0.246,277.3565,322.156,0,False,False,MTSI
2026-08-03,821.26,47.41,-23.565109,-10.953451,-12.611659,1044.7208,762.3062,0.209,903.5135,937.5543,0,False,False,MU
2026-08-03,19.335,48.62,-0.022227,0.061134,-0.083361,20.8291,18.1204,0.448,19.4747,19.3497,0,False,False,NCLH
2026-08-03,93.41,58.08,2.246899,1.982891,0.264007,97.6792,84.7828,0.669,91.231,88.05,0,True,True,NDAQ
2026-08-03,300.06,58.68,2.293947,1.512643,0.781304,302.3737,280.5543,0.894,291.464,290.7633,0,True,True,NDSN
2026-08-03,86.24,41.71,0.011775,0.319684,-0.307909,90.431,86.44,-0.05,88.4355,87.0903,0,False,False,NEE
2026-08-03,94.42,48.78,-1.290605,-1.877691,0.587086,97.3255,89.4265,0.632,93.376,98.5247,0,True,False,NEM
2026-08-03,72.8536,48.39,-1.289062,-1.926994,0.637932,77.3869,66.9014,0.568,72.1442,76.8063,0,True,False,NFLX
2026-08-03,44.585,39.47,-0.525933,-0.381543,-0.144391,47.4145,44.1044,0.145,45.7594,46.3455,0,False,False,NI
2026-08-03,42.235,47.69,-0.868666,-0.847335,-0.02133,44.6436,41.0509,0.33,42.8472,44.7207,0,False,False,NKE
2026-08-03,545.7072,52.78,10.301534,8.592322,1.709212,556.5864,512.8213,0.751,534.7039,516.3526,0,True,True,NOC
2026-08-03,115.43,59.97,2.151897,0.821052,1.330845,118.4237,94.0523,0.877,106.238,105.866,0,True,True,NOW
2026-08-03,139.135,53.33,-0.962666,-0.940821,-0.021845,145.9487,125.6368,0.665,135.7927,135.7175,0,True,True,NRG
2026-08-03,333.995,54.08,5.249992,6.311187,-1.061195,350.0806,317.1329,0.512,333.6067,320.0743,0,True,True,NSC
2026-08-03,182.82,67.98,5.357102,4.262909,1.094193,180.8293,156.4814,1.082,168.6554,162.4201,0,True,True,NTAP
2026-08-03,66.915,49.88,1.192341,1.135365,0.056977,70.9293,64.4532,0.38,67.6912,65.498,0,False,True,NTR
2026-08-03,180.09,50.33,1.23317,2.019947,-0.786777,189.5128,175.8462,0.311,182.6795,176.1119,0,False,True,NTRS
2026-08-03,258.49,56.28,8.764668,6.140724,2.623944,265.8432,215.2498,0.855,240.5465,237.1601,0,True,True,NUE
2026-08-03,206.995,52.51,-1.501956,-1.184595,-0.317361,216.4628,191.2747,0.624,203.8687,205.9467,0,True,True,NVDA
2026-08-03,6138.4551,41.13,-63.9825,-27.786283,-36.196217,6703.8587,6097.0467,0.068,6400.4527,6388.8215,0,False,False,NVR
2026-08-03,31.58,54.33,0.409947,0.413433,-0.003486,32.9209,29.6931,0.585,31.307,30.3308,0,True,True,NWS
2026-08-03,27.715,53.53,0.371164,0.395484,-0.02432,28.9675,26.316,0.528,27.6418,26.6857,0,True,True,NWSA
2026-08-03,220.07,26.62,-14.065521,-9.145014,-4.920507,306.2941,228.3099,-0.106,267.302,288.6889,0,False,False,NXPI
2026-08-03,63.2,50.08,0.945796,1.191017,-0.24522,66.1619,62.3658,0.22,64.2639,61.4038,0,False,True,O
2026-08-03,210.365,35.48,-2.17388,0.366924,-2.540804,242.3049,209.5786,0.024,225.9417,226.3126,0,False,False,ODFL
2026-08-03,87.96,43.79,0.090314,0.566596,-0.476282,94.5123,87.7397,0.033,91.126,89.2426,0,False,False,OKE
2026-08-03,79.465,49.84,0.932021,1.352391,-0.420371,85.0996,76.8839,0.314,80.9918,77.1152,0,False,True,OMC
2026-08-03,80.73,38.34,-5.725062,-5.522041,-0.203021,99.0252,78.5998,0.104,88.8125,104.5562,0,False,False,ON
2026-08-03,139.81,52.23,-6.461298,-9.594528,3.13323,145.9346,111.2856,0.823,128.6101,158.4358,0,True,False,ORCL
2026-08-03,89.935,54.23,0.383449,-0.077515,0.460964,91.6095,82.657,0.813,87.1333,88.2773,0,True,True,ORLY
2026-08-03,71.97,47.76,-0.081987,-0.014436,-0.067551,74.7413,70.4117,0.36,72.5765,72.01,0,False,False,OTIS
2026-08-03,55.6,52.86,0.721617,0.575686,0.145931,58.44,51.532,0.589,54.986,54.6283,1,True,True,OXY
2026-08-03,341.8401,58.71,5.841859,9.098658,-3.256799,362.1081,307.5979,0.628,334.853,307.1744,0,True,True,PANW
2026-08-03,118.18,64.67,4.403908,4.117376,0.286532,121.5511,102.5127,0.823,112.0319,103.6262,0,True,True,PAYX
2026-08-03,132.36,60.36,3.605018,3.393191,0.211827,137.8798,118.9232,0.709,128.4015,121.4794,0,True,True,PCAR
2026-08-03,17.035,44.9,0.143264,0.207808,-0.064543,18.0343,16.9112,0.11,17.4728,16.9889,0,False,True,PCG
2026-08-03,76.41,34.95,-0.767061,-0.417435,-0.349626,82.2532,76.1648,0.04,79.209,79.4435,0,False,False,PEG
2026-08-03,138.815,50.92,1.454484,0.998163,0.45632,144.6536,132.4509,0.522,138.5522,136.6928,0,True,True,PEP
2026-08-03,24.88,49.44,-0.184093,-0.293155,0.109062,25.4324,23.4387,0.723,24.4356,25.4265,0,True,False,PFE
2026-08-03,115.03,61.75,1.297999,1.135108,0.162892,116.2642,107.9278,0.852,112.096,109.0496,0,True,True,PFG
2026-08-03,144.78,49.91,0.934352,1.431589,-0.497238,151.0549,143.1732,0.204,147.1141,143.4748,0,False,True,PG
2026-08-03,210.25,45.84,-0.486648,0.282956,-0.769604,238.3982,195.7378,0.34,217.068,210.7721,0,False,False,PGR
2026-08-03,979.73,56.73,9.927663,11.15111,-1.223446,994.984,934.01,0.75,964.497,932.1014,0,True,True,PH
2026-08-03,127.685,50.29,0.782342,0.836754,-0.054413,133.4079,120.4206,0.559,126.9143,125.3168,0,True,True,PHM
2026-08-03,246.99,61.02,5.37712,4.242127,1.134993,258.1268,214.5062,0.745,236.3165,230.6856,0,True,True,PKG
2026-08-03,143.355,50.62,2.41011,2.817444,-0.407334,151.0695,139.294,0.345,145.1817,139.7716,0,False,True,PLD
2026-08-03,125.11,49.29,-0.549,0.078454,-0.627455,138.2305,119.1315,0.313,128.681,127.9768,0,False,False,PLTR
2026-08-03,189.18,51.7,5.715027,6.075761,-0.360733,202.0013,176.2927,0.501,189.147,177.1642,0,True,True,PM
2026-08-03,250.27,57.33,2.865863,3.912469,-1.046606,253.8965,246.5238,0.508,250.2102,238.4944,0,True,True,PNC
2026-08-03,66.99,46.62,-2.077748,-2.48467,0.406922,78.1406,56.5301,0.484,67.3354,71.0438,0,False,False,PNR
2026-08-03,100.549,34.34,-0.967656,-0.057344,-0.910312,111.3201,100.5408,0.001,105.9305,104.3638,0,False,False,PNW
2026-08-03,169.37,59.11,2.945377,2.562651,0.382726,170.8588,155.4092,0.904,163.134,155.5802,0,True,True,PODD
2026-08-03,112.29,43.75,-1.159366,-0.462429,-0.696937,120.7472,110.2298,0.196,115.4885,116.2016,-1,False,False,PPG
2026-08-03,35.16,41.74,-0.140837,-0.05052,-0.090316,36.623,35.107,0.035,35.865,35.7968,0,False,False,PPL
2026-08-03,123.17,69.67,3.549811,3.483294,0.066517,125.2329,111.9181,0.845,118.5755,110.9414,0,True,True,PRU
2026-08-03,325.48,54.63,1.99711,1.655124,0.341986,332.0628,309.2252,0.712,320.644,316.3853,0,True,True,PSA
2026-08-03,8.029,32.12,-0.519032,-0.47131,-0.047722,10.0673,7.3996,0.236,8.7334,9.6299,0,False,False,PSKY
2026-08-03,209.223,56.15,9.858997,10.1579,-0.298903,221.3926,183.3197,0.68,202.3562,181.4253,0,True,True,PSX
2026-08-03,141.685,69.0,2.919899,0.396121,2.523778,139.8496,111.1599,1.064,125.5048,126.8401,0,True,True,PTC
2026-08-03,673.9792,54.23,-11.458665,-16.877978,5.419313,697.2972,585.6547,0.791,641.476,680.3105,0,True,False,PWR
2026-08-03,57.53,62.45,3.040668,2.974143,0.066526,63.7185,43.3925,0.696,53.5555,47.7972,0,True,True,PYPL
2026-08-03,132.765,43.08,-5.237578,-5.002084,-0.235494,147.4059,125.5146,0.331,136.4603,147.7771,0,False,False,Q
2026-08-03,148.86,30.17,-11.528218,-9.703086,-1.825132,197.0559,145.5891,0.064,171.3225,197.2783,0,False,False,QCOM
2026-08-03,698.47,51.32,3.269471,4.566364,-1.296893,733.9807,665.6213,0.481,699.801,687.7932,0,False,True,QQQ
2026-08-03,323.63,64.92,7.249362,3.581568,3.667794,328.4939,264.8351,0.924,296.6645,294.8495,0,True,True,RCL
2026-08-03,79.585,44.39,0.286058,0.60038,-0.314323,83.1829,78.7446,0.189,80.9638,79.4388,0,False,True,REG
2026-08-03,762.1,59.35,34.349377,24.667365,9.682012,749.3633,614.4517,1.094,681.9075,623.0261,0,True,True,REGN
2026-08-03,31.215,55.6,0.390849,0.486459,-0.09561,31.9928,29.9877,0.612,30.9903,29.6333,0,True,True,RF
2026-08-03,176.49,68.64,4.600146,4.318855,0.281291,177.6437,162.8203,0.922,170.232,159.1677,0,True,True,RJF
2026-08-03,69.09,46.94,-6.658781,-7.401949,0.743168,86.1997,56.1723,0.43,71.186,91.4584,0,False,False,RKLB
2026-08-03,374.94,45.75,-2.470673,-2.114011,-0.356662,395.2403,365.7937,0.311,380.517,385.486,0,False,False,RL
2026-08-03,215.06,60.85,2.802215,1.10103,1.701184,219.367,187.148,0.866,203.2575,199.3258,0,True,True,RMD
2026-08-03,473.085,53.47,1.960739,1.196878,0.763861,477.6324,454.3721,0.804,466.0023,464.3787,0,True,True,ROK
2026-08-03,38.31,28.95,-1.966097,-1.614037,-0.352059,48.0553,36.2327,0.176,42.144,44.65,0,False,False,ROL
2026-08-03,393.09,63.24,13.027196,9.718665,3.308531,404.2188,329.1512,0.852,366.685,346.6493,0,True,True,ROP
2026-08-03,252.285,70.54,7.544647,5.277843,2.266804,260.158,209.0015,0.846,234.5798,229.9189,0,True,True,ROST
2026-08-03,210.38,42.28,-0.213325,1.162218,-1.375542,225.9771,209.9319,0.028,217.9545,212.1406,0,False,False,RSG
2026-08-03,215.84,56.8,9.682276,8.561297,1.120979,223.4977,182.8083,0.812,203.153,186.1879,0,True,True,RTX
2026-08-03,114.74,59.83,1.799853,1.830196,-0.030343,115.2038,107.4453,0.94,111.3245,106.373,0,True,True,RVTY
2026-07-28,63.2528,51.02,0.127651,0.87742,-0.749768,78.023,49.2938,0.486,63.6584,59.9209,0,False,True,SATS
