basket,n,port_vol,max_dd,avg_name_vol,tickers
base_dual,5,0.15164640455434086,-0.08275132447237166,0.22453830297752939,"FITB,RF,IVZ,BEN,HBAN"
drop_roe,5,0.15164640455434086,-0.08275132447237166,0.22453830297752939,"FITB,RF,IVZ,BEN,HBAN"
drop_roic,6,0.14888224027638647,-0.07679251173180845,0.22601008376658788,"FITB,RF,IVZ,BEN,HBAN,AFL"
drop_de,5,0.15164640455434086,-0.08275132447237166,0.22453830297752939,"FITB,RF,IVZ,BEN,HBAN"
drop_ev,5,0.15164640455434086,-0.08275132447237166,0.22453830297752939,"FITB,RF,IVZ,BEN,HBAN"
drop_pb,5,0.15164640455434086,-0.08275132447237166,0.22453830297752939,"FITB,RF,IVZ,BEN,HBAN"
drop_mca,6,0.1472885808578772,-0.0903682325989118,0.23280338329009365,"FITB,RF,IVZ,BEN,HBAN,HPQ"
