date,hard_regime,max_posterior,posterior_entropy,vol21,avg_corr,mkt_ret,p_low_vol,p_high_vol_stress,p_normal
2025-12-17,normal,0.6238086494102487,0.6027320039620055,0.0939231064191422,0.1255795769712875,-0.0005051485317942,0.6238086494102526,1.0232264428358952e-10,0.376191350487431
2025-12-18,normal,0.6431505659053011,0.5930974950191596,0.094723878123075,0.1221053783754902,0.0049818625927028,0.3568494177287396,1.6365957614991132e-08,0.6431505659052981
2026-01-16,normal,0.591777984548153,0.615508693187107,0.0949878794321435,0.1232639106993854,-0.0115675131761875,0.4082219850572962,3.039454528681283e-08,0.591777984548145
2026-02-04,normal,0.6689637975889555,0.5779200722868072,0.095953520556134,0.1081254768191518,-0.0146341028596513,0.3310361992605511,3.150489838539244e-09,0.6689637975889482
2026-07-01,low_vol,0.5280185915681868,0.629499854181449,0.0884876393391235,0.1357073348376553,0.0079564698274864,0.5280185915681855,2.682015170964454e-11,0.4719814084049922
