total_return,ann_vol,sharpe,max_dd,last_level,index
8713108251.511604,1.341593454673744,0.5068084162152757,-0.6670273495924428,871310825251.1604,growth_tech
348700.2019872705,0.5705240225230332,0.6040932042363544,-0.6659296869883868,34870120.19872705,fertilizer
2540565.1989691798,0.8327122677262125,0.47460137065397096,-0.5308643634847292,254056619.89691797,defensive
829.0935167784583,0.25732091457789735,0.6034034465517306,-0.5871124074300962,83009.35167784583,personal_ew
