date,rv_5d,rv_10d,rv_21d,rv_42d,rv_63d,VIX_proxy,VIX3M_proxy,VIX9D_proxy,term_slope_21_63,term_slope_10_21,contango,backwardation,curve_convexity,source
2026-02-02,8.40439217723328,6.659750124936735,7.762204431026615,8.815850891728537,8.690731401244518,7.762204431026615,8.690731401244518,6.659750124936735,0.9285269702179031,1.1024543060898804,True,False,-0.08696366793598909,synthetic_rv_proxy
2026-02-03,7.8373758593805185,8.09418604865951,8.393348301523375,9.032666072867631,8.830561374090722,8.393348301523375,8.830561374090722,8.09418604865951,0.43721307256734754,0.299162252863864,True,False,0.06902540985174177,synthetic_rv_proxy
2026-02-04,14.408300651592509,10.978433910278161,9.595352055613404,9.59291548190071,9.189100042088164,9.595352055613404,9.189100042088164,10.978433910278161,-0.4062520135252399,-1.3830818546647574,False,True,0.48841492056975966,synthetic_rv_proxy
2026-02-05,16.435123698349518,12.387125898133307,10.14245218291234,10.038665262611609,9.470074344141215,10.14245218291234,9.470074344141215,12.387125898133307,-0.6723778387711246,-2.2446737152209675,False,True,0.7861479382249215,synthetic_rv_proxy
2026-02-06,16.004091111294233,12.516087234437547,9.98663318208416,10.104011622315973,9.381852414342223,9.98663318208416,9.381852414342223,12.516087234437547,-0.6047807677419375,-2.529454052353387,False,True,0.9623366423057238,synthetic_rv_proxy
2026-02-09,15.737612271340218,12.005417921541788,9.925351390640905,10.091777262119264,9.388703648773408,9.925351390640905,9.388703648773408,12.005417921541788,-0.5366477418674975,-2.080066530900883,False,True,0.7717093945166926,synthetic_rv_proxy
2026-02-10,15.553551173240935,11.649774182885352,10.290307291934443,10.318485559861655,9.53546229588243,10.290307291934443,9.53546229588243,11.649774182885352,-0.7548449960520127,-1.359466890950909,False,True,0.302310947449449,synthetic_rv_proxy
2026-02-11,6.333919484164897,11.586545630689878,10.12871882235782,10.299444820628398,9.513646041038756,10.12871882235782,9.513646041038756,11.586545630689878,-0.6150727813190642,-1.457826808332058,False,True,0.4213770135064969,synthetic_rv_proxy
2026-02-12,7.079874591324555,12.333620824926331,10.802186124326912,10.118218943638468,9.835535562775103,10.802186124326912,9.835535562775103,12.333620824926331,-0.9666505615518091,-1.5314347005994193,False,True,0.28239206952380513,synthetic_rv_proxy
2026-02-13,6.978739390542442,11.953011647387225,11.061397667288606,10.308864067209884,9.954431289730476,11.061397667288606,9.954431289730476,11.953011647387225,-1.1069663775581304,-0.8916139800986187,False,True,-0.10767619872975587,synthetic_rv_proxy
2026-02-16,7.342818480867362,11.98258038091658,10.12466925691179,10.229637971531018,9.950795562022952,10.12466925691179,9.950795562022952,11.98258038091658,-0.17387369488883841,-1.85791112400479,False,True,0.8420187145579767,synthetic_rv_proxy
2026-02-17,8.436552139342803,11.926893993605526,9.985985722582788,9.696877844340587,9.86936680164241,9.985985722582788,9.86936680164241,11.926893993605526,-0.11661892094037718,-1.9409082710227388,False,True,0.9121446750411817,synthetic_rv_proxy
2026-02-18,8.693991257775865,7.233125571872194,9.94854646460955,9.386060605291151,9.862669296215962,9.94854646460955,9.862669296215962,7.233125571872194,-0.08587716839358706,2.715420892737355,False,True,-1.4006490305654715,synthetic_rv_proxy
2026-02-19,7.84556202396738,8.214243601272708,10.221398510104477,9.507569810969592,9.830348041331048,10.221398510104477,9.830348041331048,8.214243601272708,-0.39105046877342886,2.007154908831769,False,True,-1.1991026888025988,synthetic_rv_proxy
2026-02-20,5.2219461313678925,8.950162481116127,10.416149642435519,9.548356061600801,9.67547860237995,10.416149642435519,9.67547860237995,8.950162481116127,-0.7406710400555685,1.4659871613193918,False,True,-1.1033291006874801,synthetic_rv_proxy
2026-02-23,4.031412188459552,9.191228470747689,10.483397259171305,9.46274557787198,9.449291622512979,10.483397259171305,9.449291622512979,9.191228470747689,-1.0341056366583263,1.2921687884236164,False,True,-1.1631372125409705,synthetic_rv_proxy
2026-02-24,4.4040921270689415,8.507828539780043,10.154329673832594,9.28710554182083,9.36389982416086,10.154329673832594,9.36389982416086,8.507828539780043,-0.7904298496717335,1.646501134052551,False,True,-1.2184654918621423,synthetic_rv_proxy
