universe,strategy,port_vol,port_ret,rc_dispersion,n_names,max_weight
portfolio,Current,1.221353899785471,-0.23778923095631188,0.16095127371177917,8,0.15141751405548576
portfolio,ERC_multiplicative,1.6335099329087415,-0.1914793982983366,0.14069073740959762,8,0.22217407287048282
portfolio,ERC_SLSQP_floor,0.8114716951429607,-0.21820807768610984,0.07544739875270522,8,0.2297277652006853
portfolio,InvVol_RP,1.0845219175497691,-0.2569304133896557,0.11644991306489465,8,0.17416235758989354
portfolio,GMV_unconstrained,1.1235215474323947,-0.24148344426699034,0.1459386256507096,8,0.19838214216526542
portfolio,GMV_long_only,0.8017263360044105,-0.2006284853158519,0.10765855799632007,8,0.2252973294048311
portfolio,GMV_long_capped,0.922570800605144,-0.22918430663089318,0.12149208734405258,8,0.1493776543544782
portfolio,VolTarget_renorm,1.2509287208889337,-0.24865654492772368,0.15130895558565924,8,0.125
