date,mkt_ret,vol21,avg_corr,kf_level,kf_log_vol,kf_vol,kf_level_var,kf_log_vol_var,kf_corr,kf_corr_var,regime,hmm_vol
2025-09-24,-0.0009363713782238418,0.0907857212993327,0.11566262452082647,0.0019795584706050673,-2.5094722213010225,0.08131114220710639,0.0012539225321223585,0.0012539225321223585,0.09837090901875634,0.0006626281099335981,low_vol,0.0907857212993327
2025-09-25,0.006737603834655099,0.09223654037897581,0.09236186438372354,0.002270778200196672,-2.5017558099002413,0.08194099942525718,0.0012241149770952137,0.0012241149770952137,0.09757567006439416,0.0006617016536421832,low_vol,0.0922365403789758
2025-09-26,0.000590017200296749,0.09216062683847961,0.09343980182612548,0.002170116773613444,-2.494716681345345,0.08251982748665264,0.0011978077381522006,0.0011978077381522006,0.09702890491310522,0.0006610040743438041,low_vol,0.0921606268384796
2025-09-29,0.011765453909123256,0.09829244736890816,0.09474162651448538,0.0027336165979444764,-2.484444925318598,0.08337181925671273,0.0011745284535040839,0.0011745284535040839,0.09672676518918799,0.000660478680906405,low_vol,0.0982924473689081
2025-09-30,-0.0034355693462037908,0.09293693939753563,0.10630820018300204,0.002377691436162151,-2.478178728997902,0.08389588367426065,0.0011538804795466907,0.0011538804795466907,0.09799167344576011,0.000660082888100147,low_vol,0.0929369393975356
2025-10-01,0.006545854537712183,0.08991387385942003,0.10579881898289117,0.002614344826015165,-2.474245502289696,0.08422651500237566,0.0011355284526414458,0.0011355284526414458,0.09902188044849962,0.0006597846792017656,low_vol,0.08991387385942
2025-10-02,0.006267717658611774,0.08841115955134858,0.09125910051084914,0.0028187852038340402,-2.471532121469229,0.08445536394952273,0.0011191870481697917,0.0011191870481697917,0.09799787667177179,0.0006595599675325557,low_vol,0.0884111595513485
2025-10-03,-0.002819791747169741,0.0902669311027474,0.08873478814636393,0.002507363176799124,-2.467856633696553,0.0847663497692474,0.0011046121379241867,0.0011046121379241867,0.09677627792824413,0.0006593906234280929,low_vol,0.0902669311027474
2025-10-06,0.0016486733616240664,0.08953143476123109,0.0835204484469036,0.0024604961542865436,-2.464871608061958,0.08501975752241603,0.0010915937672563575,0.0010915937672563575,0.09502846235675924,0.0006592629959314082,low_vol,0.089531434761231
2025-10-07,-0.000729091918534338,0.08991161591548257,0.08125591555857467,0.0022882662881689303,-2.461850798983381,0.08527697428356375,0.0010799505276886296,0.0010799505276886296,0.09321278122690245,0.0006591668035196381,low_vol,0.0899116159154825
2025-10-08,-0.001388799354930455,0.09045458950874832,0.082126801250781,0.002091630604695781,-2.458698723141237,0.08554619785774854,0.0010695250102057223,0.0010695250102057223,0.09175143998267743,0.0006590943008072655,low_vol,0.0904545895087483
2025-10-09,0.0026831019370439917,0.0900110487545392,0.08207049801871136,0.0021229839116031824,-2.456001843838597,0.08577721700352718,0.0010601801031649405,0.0010601801031649405,0.09047541505801827,0.0006590396520342283,low_vol,0.0900110487545392
2025-10-10,-0.0023546543230923986,0.08750305341867169,0.08311058424483345,0.0018875058222151933,-2.4549542417178216,0.08586712448338499,0.001051795956016971,0.001051795956016971,0.08950473262561721,0.0006589984597224623,low_vol,0.0875030534186716
2025-10-13,0.0010710093473029392,0.0795414839497574,0.06892878009176794,0.001844873786722313,-2.458949731298269,0.08552472775898086,0.0010442674721274656,0.0010442674721274656,0.0867929561961325,0.0006589674098984218,low_vol,0.0795414839497574
2025-10-14,-0.0038745359560923742,0.08080138540386815,0.05335739636532697,0.0015481787699552854,-2.4618968308730005,0.08527304891364323,0.001037502225259404,0.001037502225259404,0.08238652385555814,0.0006589440049564447,low_vol,0.0808013854038681
2025-10-15,-0.0018500990448784517,0.07314120952740288,0.0684650340856751,0.0013729264026429262,-2.4698112418211844,0.0846008265924645,0.0010314187177244282,0.0010314187177244282,0.08055187653274655,0.0006589263624574733,low_vol,0.0731412095274028
2025-10-16,-0.009724532650785631,0.0821402844022529,0.05709555418094256,0.000803657317850825,-2.4713253039472045,0.08447283260496621,0.0010259449159512341,0.0010259449159512341,0.07746074108862391,0.0006589130635572332,low_vol,0.0821402844022529
2025-10-17,-0.0039764479831063465,0.08364916700722565,0.08449280698374347,0.0005596288760994966,-2.4718255259994075,0.08443058799800802,0.0010210170127526856,0.0010210170127526856,0.07838743100609682,0.0006589030388040437,low_vol,0.0836491670072256
2025-10-20,-0.004522277320607035,0.08449228037866871,0.08446088991772989,0.00030132107868317484,-2.4717883995028394,0.08443372266813289,0.0010165783759791757,0.0010165783759791757,0.0791877859335948,0.0006588954820826831,low_vol,0.0844922803786687
2025-10-21,0.0003831253125703468,0.08343612759896525,0.08268648808904369,0.00030546273972420496,-2.4723901486314133,0.08438293003283977,0.0010125786513061126,0.0010125786513061126,0.07964883775632434,0.0006588897857616886,low_vol,0.0834361275989652
2025-10-22,0.007695382332617822,0.08016873610285687,0.08681838210770591,0.0006782742042782178,-2.474974709415127,0.08416511881547475,0.0010089729931906709,0.0010089729931906709,0.08059361950753635,0.0006588854918164713,low_vol,0.0801687361028568
2025-10-23,0.0018889612300796686,0.08014364863772991,0.07003860681272865,0.0007391548969855322,-2.4774367122465173,0.08395815892710222,0.0010057214029697318,0.0010057214029697318,0.07920271739437387,0.0006588822549908899,low_vol,0.0801436486377299
2025-10-24,0.002537147688140993,0.07736317863042987,0.07201073745756738,0.0008293051908500959,-2.4815384982530606,0.08361448584424902,0.0010027881569717493,0.0010027881569717493,0.07825498731227974,0.0006588798150311292,low_vol,0.0773631786304298
2025-10-27,0.0018426405237642076,0.07752346305586648,0.06867194959024982,0.0008799791172478075,-2.485320839716599,0.08329882465301736,0.0010001413106160123,0.0010001413106160123,0.0769921768131009,0.0006588779757570154,low_vol,0.0775234630558664
2025-10-28,-0.009124993012875178,0.07276684012265743,0.07197812083107051,0.0003808549360668803,-2.4920643519867762,0.08273898776189566,0.0009977522669516758,0.0009977522669516758,0.07633144799231435,0.0006588765892867,low_vol,0.0727668401226574
2025-10-29,0.0018896781645724818,0.07242983214509849,0.061005360776491095,0.00045596380935870027,-2.4986886787074467,0.08219270903643765,0.0009955954000815694,0.0009955954000815694,0.07431185118152472,0.0006588755441455772,low_vol,0.0724298321450984
2025-10-30,-0.006136558148158034,0.07066962897710302,0.05491165066447757,0.00012843158693036626,-2.506193237716634,0.08157819770365027,0.0009936477255259946,0.0009936477255259946,0.0717553907039452,0.0006588747563029414,low_vol,0.070669628977103
2025-10-31,-0.001857760428204919,0.06574025377183003,0.054351025517047284,2.992752498774887e-05,-2.5168982259412336,0.08070956172205007,0.0009918886108894963,0.0009918886108894963,0.06946193339696713,0.0006588741624154723,low_vol,0.06574025377183
2025-11-03,0.013915028308324277,0.08384424643593207,0.0426754807017511,0.0007174479579076531,-2.515011516427219,0.08086198096022285,0.0009902995212609414,0.0009902995212609414,0.06593215547859746,0.0006588737147341782,low_vol,0.083844246435932
2025-11-04,0.010921644064005205,0.09250990411369818,0.07039648165340368,0.0012219759620503367,-2.508357850082859,0.08140180350948888,0.0009888637946524786,0.0009888637946524786,0.06652044061139908,0.000658873377265234,low_vol,0.0925099041136981
2025-11-05,0.0016145858568586615,0.09264414782914093,0.08669885395277624,0.001241362379925353,-2.501969857644295,0.08192346201617308,0.0009875664435039788,0.0009875664435039788,0.06917944345398225,0.0006588731228759945,low_vol,0.0926441478291409
2025-11-06,0.004491132055854983,0.09370445107505612,0.08501495422710839,0.0014016400419789197,-2.4953432495656847,0.0824681393799551,0.0009863939788761647,0.0009863939788761647,0.071266161333736,0.0006588729311134845,low_vol,0.0937044510750561
2025-11-07,0.0033908231393736726,0.09395747570124953,0.08564313901098088,0.0014996405541908657,-2.488917379202159,0.0829997752349249,0.0009853342544514677,0.0009853342544514677,0.07316068120263931,0.0006588727865599525,low_vol,0.0939574757012495
2025-11-10,-0.004118408511704682,0.0948018447399269,0.0866423801235908,0.001223126828725351,-2.4823736898905606,0.08354468087921725,0.000984376327875438,0.000984376327875438,0.07493722581595003,0.0006588726775932684,low_vol,0.0948018447399269
2025-11-11,-0.00884982779229638,0.09988774388490204,0.08917745466502529,0.0007277840788697022,-2.473587726243702,0.08428193541149234,0.0009835103373182963,0.0009835103373182963,0.07681372512427558,0.000658872595452496,low_vol,0.099887743884902
2025-11-12,0.0023439385893828024,0.09929900182168842,0.09256415164184914,0.000807196044182756,-2.465530935662853,0.08496372012519145,0.000982727391427964,0.000982727391427964,0.07888922980904899,0.000658872533533509,low_vol,0.0992990018216884
2025-11-13,-0.0030091907860661984,0.09967087270554621,0.08811734438475874,0.0006198077353565152,-2.4576920073845168,0.08563236192714552,0.0009820194710923314,0.0009820194710923314,0.08010525996895071,0.0006588724868580157,low_vol,0.0996708727055462
2025-11-14,-0.004177555409142977,0.09451754915370206,0.08633840688495538,0.00038440608113928117,-2.4528478085003833,0.08604818847934116,0.0009813793416374502,0.0009813793416374502,0.08092662972698829,0.0006588724516733041,low_vol,0.094517549153702
2025-11-17,-0.0005867659903977051,0.09328842991090187,0.06868565023554846,0.00033677977972140614,-2.4488859326523507,0.08638977693776544,0.0009808004742661348,0.0009808004742661348,0.07931358095823973,0.0006588724251505218,low_vol,0.0932884299109018
2025-11-18,0.0004668304712100317,0.09148668213057363,0.07026466334693279,0.0003431540646483707,-2.44607625960496,0.0866328452769745,0.0009802769756932937,0.0009802769756932937,0.07812116453611344,0.0006588724051572361,low_vol,0.0914866821305736
2025-11-19,-0.002747287530269767,0.09227937861779155,0.06818961571395919,0.00019175278621304224,-2.442982937560832,0.08690124347402793,0.0009798035250644425,0.0009798035250644425,0.07681243987417175,0.0006588723900859863,low_vol,0.0922793786177915
2025-11-20,-0.006598810742691293,0.09169463369399589,0.06874776700321633,-0.00014077272934420761,-2.4403537302901874,0.08713002548106367,0.00097937531735574,0.00097937531735574,0.0757497218345466,0.0006588723787250437,low_vol,0.0916946336939958
2025-11-21,-0.0020033029061143565,0.09162710887648993,0.0633826720356735,-0.00023194246514777643,-2.4378903209811362,0.08734492698343692,0.0009789880125504126,0.0009789880125504126,0.07412006035197011,0.0006588723701609885,low_vol,0.0916271088764899
2025-11-24,-0.007603665809798113,0.09439625135372914,0.0686128534402518,-0.000592654780403087,-2.434091425421561,0.08767737230141691,0.000978637689969957,0.000978637689969957,0.07339435106490254,0.0006588723637052702,low_vol,0.0943962513537291
2025-11-25,0.00930255190375708,0.10033706637147022,0.06615845952830249,-0.00010862045086472248,-2.427494054088425,0.08825772477940347,0.0009783208072110033,0.0009783208072110033,0.07244084527989819,0.0006588723588388494,low_vol,0.1003370663714702
2025-11-26,0.010009418655871339,0.10127065073607457,0.0837302579310064,0.000386168944685273,-2.420768337206739,0.08885332191257354,0.0009780341632018214,0.0009780341632018214,0.07392850166028357,0.0006588723551704655,low_vol,0.1012706507360745
2025-11-27,-0.006841661005132824,0.10424226247293886,0.08126507077990999,3.280942203292273e-05,-2.412959304257158,0.08954989667890463,0.0009777748649475167,0.0009777748649475167,0.07489527417116987,0.0006588723524051807,low_vol,0.1042422624729388
2025-11-28,-0.00039878965675326037,0.10178881087779804,0.08601790081823499,1.1714147437302838e-05,-2.4066979528516046,0.09011235910019033,0.0009775402975811553,0.0009775402975811553,0.07636095240330808,0.0006588723503206658,low_vol,0.101788810877798
2025-12-01,-0.002002322867155696,0.1018298084896959,0.09036443041025494,-8.670460073898344e-05,-2.400724252342909,0.09065227438611946,0.000977328097380325,0.000977328097380325,0.0782062532923274,0.0006588723487493261,low_vol,0.1018298084896959
2025-12-02,0.002854193151892372,0.08976986034802772,0.09220571121686372,5.6978271322029686e-05,-2.401202156848547,0.09060896160625469,0.000977136127445801,0.000977136127445801,0.08005102443380226,0.0006588723475648258,low_vol,0.0897698603480277
2025-12-03,-0.0008815920068477023,0.08019787112196496,0.07189955886302235,1.1130875128276598e-05,-2.4071643707596504,0.09007033888242255,0.000976962455771735,0.000976962455771735,0.07897686938391521,0.000658872346671931,low_vol,0.0801978711219649
2025-12-04,0.007938923803657086,0.08535484266540437,0.059062628898719834,0.0003983263966809843,-2.409790693672296,0.08983409544922882,0.0009768053354656959,0.0009768053354656959,0.07635268091446201,0.000658872345998853,low_vol,0.0853548426654043
2025-12-05,0.004489878085782422,0.08535393189709531,0.07523622128209355,0.0005981297922836853,-2.41228890381777,0.08960995109699021,0.0009766631869024761,0.0009766631869024761,0.07620556003913698,0.0006588723454914763,low_vol,0.0853539318970953
2025-12-08,-0.0029375004034401394,0.0845966952618362,0.07601014568736024,0.0004254965345867857,-2.415099915856101,0.08935841015364755,0.000976534581618243,0.000976534581618243,0.07617980941669236,0.0006588723451090079,low_vol,0.0845966952618362
2025-12-09,-0.002668298120575333,0.08401219713844182,0.07561826352977308,0.00027445465987263205,-2.418111842444934,0.08908967409197245,0.0009764182277717385,0.0009764182277717385,0.07610581200564458,0.0006588723448206973,low_vol,0.0840121971384418
2025-12-10,-6.991464058682239e-05,0.07855884037579747,0.0781478944971045,0.0002576440493707575,-2.4242526329143854,0.0885442693922746,0.0009763129570171328,0.0009763129570171328,0.07637490634144892,0.0006588723446033643,low_vol,0.0785588403757974
2025-12-11,-0.005614496347879943,0.08007835734064998,0.07649399665742601,-2.89803239771549e-05,-2.429157981659267,0.0881109924276603,0.0009762177126490647,0.0009762177126490647,0.07639059940458649,0.0006588723444395353,low_vol,0.0800783573406499
2025-12-12,-0.0006845881710298796,0.07960901620148322,0.07460017926543044,-6.0978298809902905e-05,-2.4341103821922445,0.08767571023732981,0.0009761315388946125,0.0009761315388946125,0.07615466774170722,0.0006588723443160384,low_vol,0.0796090162014832
2025-12-15,-0.0037270622001477093,0.07936258137639658,0.077474545471463,-0.0002398930130281465,-2.4389720028825774,0.08725049863666012,0.0009760535712396275,0.0009760535712396275,0.0763285939284856,0.0006588723442229444,low_vol,0.0793625813763965
2025-12-16,0.01400076963616704,0.09389702649425508,0.08342120872170937,0.0004550392394042361,-2.4353893915712588,0.08756364386387301,0.000975983027688191,0.000975983027688191,0.07726321947548238,0.0006588723441527688,low_vol,0.093897026494255
2025-12-17,-0.000505148531794255,0.09392310641914228,0.10621411981248559,0.0004081859552868599,-2.4319682803026064,0.08786372184001674,0.000975919200864111,0.000975919200864111,0.08107820898925099,0.0006588723440998693,normal,0.0939231064191422
2025-12-18,0.004981862592702849,0.09472387812307503,0.10441049999558139,0.0006313496912473703,-2.4283000603081946,0.08818661716472799,0.0009758614508724532,0.0009758614508724532,0.08415280924277714,0.0006588723440599929,normal,0.094723878123075
2025-12-19,-0.013710712276452004,0.1041941620082758,0.11108530302311487,-6.840610867854448e-05,-2.4201617685427768,0.08890723390234348,0.000975809198847247,0.000975809198847247,0.08770182430430168,0.0006588723440299334,normal,0.1041941620082758
2025-12-22,-0.01011668452791479,0.10997356587204118,0.125501833262846,-0.0005586424813930812,-2.4097871498834866,0.08983441380285508,0.0009757619211188196,0.0009757619211188196,0.09268290040550409,0.0006588723440072741,normal,0.1099735658720411
2025-12-23,0.0007778236386390589,0.10664553748443324,0.13084487746928164,-0.0004934417024659015,-2.4014182861713147,0.09058938046885126,0.000975719143940765,0.000975719143940765,0.09771167466136631,0.0006588723439901931,normal,0.1066455374844332
2025-12-24,0.0014724726472109166,0.10155227017372877,0.131086226891597,-0.00039753649370672886,-2.3958453629222,0.09109563748889289,0.0009756804387224575,0.0009756804387224575,0.10210958855279141,0.0006588723439773172,normal,0.1015522701737287
2025-12-25,0.004881208275892489,0.09650160774588955,0.12302956806691306,-0.00014002733641852924,-2.393033077068244,0.09135218503499219,0.0009756454177183136,0.0009756454177183136,0.10486630774043616,0.0006588723439676111,normal,0.0965016077458895
2025-12-26,-0.007915732760095395,0.09746943963376199,0.10768609573760642,-0.0005193315850577165,-2.3898712745644928,0.09164147970766277,0.0009756137301297796,0.0009756137301297796,0.1052378838058695,0.0006588723439602946,normal,0.0974694396337619
2025-12-29,-0.00033387912521364537,0.09747028282584479,0.11910850975021582,-0.0005102853526126745,-2.3868633733650615,0.0919175432021115,0.0009755850585803082,0.0009755850585803082,0.10706567817148378,0.0006588723439547793,normal,0.0974702828258447
2025-12-30,-0.012014813080971522,0.1053151228880984,0.10814394280372842,-0.0010714526976047085,-2.3802263949376488,0.09252962689976403,0.0009755591159274574,0.0009755591159274574,0.107207765920613,0.0006588723439506218,normal,0.1053151228880984
2025-12-31,-0.003499542048683389,0.10472764930973852,0.14171418873761965,-0.0011898870828477039,-2.3741861572312266,0.0930902191920677,0.0009755356423797238,0.0009755356423797238,0.11175483145714984,0.0006588723439474878,normal,0.1047276493097385
2026-01-01,-0.0027026644207059536,0.10483804866545665,0.13431222747360053,-0.0012636738869199332,-2.3683892778061604,0.09363141908811748,0.0009755144028888588,0.0009755144028888588,0.1147273203344813,0.0006588723439451253,normal,0.1048380486654566
2026-01-02,-0.0019108212144992027,0.09926843079700809,0.13368214173294501,-0.0012952383420151384,-2.36553782724987,0.0938987854599996,0.0009754951847912509,0.0009754951847912509,0.11722508185524795,0.0006588723439433445,normal,0.099268430797008
2026-01-05,-0.003436647456384676,0.09670424540452421,0.1177587165701965,-0.0013996831941412626,-2.364101931123801,0.09403371120878175,0.0009754777956745015,0.0009754777956745015,0.11729540128633735,0.0006588723439420021,normal,0.0967042454045242
2026-01-06,0.0027167381817945428,0.0981178506477905,0.11745370211518351,-0.001198912550083391,-2.3620282955343246,0.09422890516958288,0.0009754620614476305,0.0009754620614476305,0.11731626129396729,0.0006588723439409901,normal,0.0981178506477905
2026-01-07,-0.007762886078747942,0.10018036833211133,0.12055400591175519,-0.0015190532350452788,-2.359041217695184,0.09451079504792577,0.0009754478245954191,0.0009754478245954191,0.11774291337104764,0.0006588723439402272,normal,0.1001803683321113
2026-01-08,-0.006588401329814091,0.1010154139515259,0.12001674616437726,-0.0017662941984371082,-2.3557950161837535,0.09481809464200451,0.0009754349425992796,0.0009754349425992796,0.11804254647950123,0.0006588723439396522,normal,0.1010154139515259
2026-01-09,0.004148025045483942,0.10282086177587205,0.12125116012581436,-0.0014778459627187446,-2.3518431860273283,0.09519354100931296,0.0009754232865087258,0.0009754232865087258,0.11846535983828957,0.0006588723439392187,normal,0.102820861775872
2026-01-12,-0.00034971309086947875,0.10288123260815799,0.12424960084764715,-0.001422826203957812,-2.348055504805374,0.09555478750844991,0.000975412739649055,0.000975412739649055,0.11922757512463815,0.0006588723439388919,normal,0.1028812326081579
2026-01-13,0.005271057695015593,0.10564166659640495,0.1270741401494883,-0.0010963644163708738,-2.3431612686007974,0.09602360151642704,0.0009754031964522286,0.0009754031964522286,0.12026155206259616,0.0006588723439386456,normal,0.1056416665964049
2026-01-14,0.00499564202380791,0.09275683433378723,0.13927851361234783,-0.0007992589188829136,-2.3448493169619677,0.09586164576628071,0.0009753945613991864,0.0009753945613991864,0.12276750206877064,0.00065887234393846,normal,0.0927568343337872
2026-01-15,6.094577012667677e-05,0.09289096282277359,0.11619616903467972,-0.000757307306168835,-2.3463845561703973,0.09571458812233025,0.0009753867480629568,0.0009753867480629568,0.12190156814897649,0.00065887234393832,normal,0.0928909628227735
2026-01-16,-0.011567513176187547,0.09498787943214351,0.11561061097740345,-0.0012845100623307775,-2.3467562452882844,0.09567901866230225,0.0009753796782429454,0.0009753796782429454,0.12107258060952664,0.0006588723439382145,normal,0.0949878794321435
2026-01-19,-0.003881914744580372,0.0864014788173802,0.11814280975088076,-0.0014111820187049026,-2.3517303682166557,0.09520428114202754,0.0009753732811817025,0.0009753732811817025,0.12068651161095911,0.0006588723439381349,low_vol,0.0864014788173802
2026-01-20,-0.0015310158302417006,0.08156580048019238,0.10954227595274292,-0.0014170261189208058,-2.3592706830692394,0.09448911058100014,0.0009753674928563007,0.0009753674928563007,0.11921798587705368,0.000658872343938075,low_vol,0.0815658004801923
2026-01-21,-0.0028812802094459076,0.08105507976790363,0.10410745645548455,-0.0014884350275268707,-2.3667495499307893,0.0937850750785842,0.0009753622553372115,0.0009753622553372115,0.11722680388942691,0.0006588723439380299,low_vol,0.0810550797679036
2026-01-22,0.0013775911212040414,0.08100392995562913,0.10299317340577564,-0.001348665020236168,-2.373894436688326,0.09311737948276391,0.0009753575162082422,0.0009753575162082422,0.11535117479352479,0.0006588723439379958,low_vol,0.0810039299556291
2026-01-23,0.00040635728035261367,0.07759503690093637,0.09145516950220695,-0.0012630766869279448,-2.382787579387585,0.0922929446809788,0.0009753532280417149,0.0009753532280417149,0.11220229139011584,0.0006588723439379701,low_vol,0.0775950369009363
2026-01-26,-0.006326364791297219,0.0763194960338581,0.10235078571826157,-0.001510000424475245,-2.3920553135744616,0.09144154954815646,0.0009753493479236216,0.0009753493479236216,0.1109041144634493,0.0006588723439379507,low_vol,0.0763194960338581
2026-01-27,-0.006196253187369887,0.07722774787556415,0.09647362878303899,-0.0017385362806518186,-2.400294115674745,0.09069127564071894,0.000975345837023993,0.000975345837023993,0.10900254487856635,0.0006588723439379361,low_vol,0.0772277478755641
2026-01-28,0.005150155384629549,0.07326003709223437,0.09581696844556001,-0.001402594537943348,-2.4107032602533733,0.0897521532504233,0.000975342660208175,0.000975342660208175,0.10726502254844884,0.000658872343937925,low_vol,0.0732600370922343
2026-01-29,-0.0015190080030722723,0.07294831932474462,0.06762422675507837,-0.0014082716721498332,-2.4208126953045563,0.08884938063564315,0.0009753397856851129,0.0009753397856851129,0.10204137774046038,0.0006588723439379168,low_vol,0.0729483193247446
2026-01-30,-0.002728038443648636,0.07295342851461314,0.07503499134866003,-0.0014726325525178277,-2.430425682562832,0.08799936481310908,0.0009753371846891196,0.0009753371846891196,0.0984826255198087,0.0006588723439379105,low_vol,0.0729534285146131
2026-02-02,0.006131097400350166,0.07762204431026615,0.07078741111265534,-0.0011018234190173473,-2.4365448422661644,0.08746252681985124,0.0009753348311919405,0.0009753348311919405,0.09483310335334791,0.0006588723439379058,low_vol,0.0776220443102661
2026-02-03,0.008467232830806899,0.08393348301523375,0.07808152773614555,-0.0006351727448019723,-2.4385533361417626,0.08728703516634001,0.0009753327016422251,0.0009753327016422251,0.09262567337503608,0.0006588723439379023,low_vol,0.0839334830152337
2026-02-04,-0.014634102859651355,0.09595352055613404,0.10950207008299492,-0.0013178521125171909,-2.4339369994900077,0.08769091300680182,0.0009753307747297997,0.0009753307747297997,0.09484955158627581,0.0006588723439378996,normal,0.095953520556134
2026-02-05,0.010476934847464696,0.1014245218291234,0.15279489721249861,-0.0007426622055890045,-2.4268416458596187,0.08831532363224505,0.0009753290311723778,0.0009753290311723778,0.10248526872488402,0.0006588723439378976,normal,0.1014245218291234
2026-02-06,0.003479187173145398,0.0998663318208416,0.1853992981320899,-0.0005367779254031607,-2.4208473332222673,0.0888463031314075,0.0009753274535225717,0.0009753274535225717,0.1134112209050563,0.0006588723439378961,normal,0.0998663318208416
2026-02-09,0.0027966239640606697,0.09925351390640905,0.18206072294695633,-0.0003742202445086994,-2.4154455203707066,0.08932753281966081,0.0009753260259932731,0.0009753260259932731,0.1224574725691595,0.0006588723439378949,normal,0.099253513906409
