long,short,long_short,equal_weight_long
-0.0037163199112397976,-0.000600102619316003,-0.004268803482936753,-0.0037163199112397976
0.009590046756388946,-0.0243351785277303,-0.014697512723722307,0.009590046756388946
-0.0026402673486811174,0.005351938360458425,0.0027592900593963548,-0.0026402673486811174
-0.001073446470367898,-0.006895365962568371,-0.007921193385317223,-0.001073446470367898
-0.002338687211947515,0.002528301946094288,0.00023723378176582083,-0.002338687211947515
-0.0009446428440427794,-0.004488966417479276,-0.0053859902139030075,-0.0009446428440427794
0.012601391494487807,-0.018832332469436334,-0.00618332192732948,0.012601391494487807
-0.0013983340166492829,-0.0004816021557987496,-0.0018323171248289848,-0.0013983340166492829
0.002942919891814869,-0.005359414012193721,-0.0023688750727598046,0.002942919891814869
-0.0018603132831847445,0.004300104361471037,0.0024874101259053398,-0.0018603132831847445
0.000636007241431789,-0.004508515905772104,-0.003824889616721268,0.000636007241431789
0.0027202499505923007,-0.01527575389116724,-0.012507884892955892,0.0027202499505923007
0.00544226135707374,-0.006015396344859444,-0.0005255159401666575,0.00544226135707374
0.008116986732433329,0.000390060465716621,0.008554666245768998,0.008116986732433329
-0.0003065642908903197,0.00013200071780088555,-0.00012694452547038656,-0.0003065642908903197
-0.0009822922923353927,0.0008335824216648231,-0.00010109082305152206,-0.0009822922923353927
0.008513857479550687,-0.009063521829023332,-0.0005020453018535968,0.008513857479550687
-0.005965332038952491,0.004324734423569922,-0.0015929785677635216,-0.005965332038952491
-4.6092058013893045e-05,-0.0051800477247212024,-0.005178520735116048,-4.6092058013893045e-05
-0.0053198744934776785,0.008835693743903531,0.0035634382980449003,-0.0053198744934776785
0.005306583019631532,0.007493520122589099,0.012847722189839676,0.005306583019631532
0.023080787261865725,-0.01417640904066608,0.008951997268818691,0.023080787261865725
0.005986378547364296,-0.004234235322424914,0.0017997622725584284,0.005986378547364296
0.013438540377204681,-0.010993326481801482,0.002492832943022248,0.013438540377204681
-0.001528646809567631,-0.000623910011005038,-0.0021049377729536215,-0.001528646809567631
0.0026686835093074662,-0.00108304478267818,0.0016332577742483338,0.0026686835093074662
0.0018101393954192727,-0.005877175020173098,-0.004019416577134777,0.0018101393954192727
0.0003811115475576465,0.00424200040027574,0.004670730995452434,0.0003811115475576465
-0.010527741044697825,0.0124775289767081,0.0019974069796293227,-0.010527741044697825
0.008298756275328072,-0.005186137105957246,0.0031602382169898737,0.008298756275328072
-0.005874893143758067,0.0043525161111257465,-0.0014747579850132738,-0.005874893143758067
-0.0024041098385304536,-0.0013921267380893562,-0.003748617529000762,-0.0024041098385304536
0.011094336494018314,-0.012603499773206472,-0.0014615442315691093,0.011094336494018314
1.4542687848250537e-05,-0.006597001008706746,-0.006534839273239448,1.4542687848250537e-05
-0.0005650619060555708,-0.007561445100482518,-0.008078887958919043,-0.0005650619060555708
-0.00767089687735527,0.0017274421445720445,-0.005895835685164178,-0.00767089687735527
0.011152921245270024,-0.011506815099017789,-0.0003062748061287159,0.011152921245270024
-0.005766998226842829,-0.0013544327934306084,-0.0070738119726543895,-0.005766998226842829
0.0011877097105953578,0.005317055427595112,0.006552384185809518,0.0011877097105953578
-0.0023626432268447012,-0.005383393009220143,-0.007698417188445797,-0.0023626432268447012
-0.003718895745296505,0.0035311046596328698,-0.00014017203804458746,-0.003718895745296505
0.0006942108408528867,-0.008757986328934058,-0.008016156440462123,0.0006942108408528867
-0.0017851420348045416,0.003944362980915933,0.002206839993730439,-0.0017851420348045416
-0.004084131286850452,0.002437781700466054,-0.0015987305387653505,-0.004084131286850452
-0.0209337413339229,0.01760837599020085,-0.0032777462961030026,-0.0209337413339229
0.011158000974476733,-0.011030912599471084,0.0001747074226246975,0.011158000974476733
0.013455159207411001,-0.0096147828289445,0.003887995426085549,0.013455159207411001
0.004038645024322851,-0.004975573250511766,-0.000889309178569869,0.004038645024322851
-0.0039615327238557135,-0.0026612387637248865,-0.006575152439961552,-0.0039615327238557135
0.01625116540963889,-0.016493134815137447,-0.0001943503578795114,0.01625116540963889
-0.0058113684631868135,0.003179795581555917,-0.002583953834011849,-0.0058113684631868135
0.008841001921679194,-0.007456438722652865,0.001432182246645377,0.008841001921679194
0.0014320143366701574,-0.004199494408187959,-0.0027198610238987546,0.0014320143366701574
-1.0186676491631837e-05,-0.0015174511918058023,-0.0014800188206783866,-1.0186676491631837e-05
-0.008952043592943042,0.0006230637154045654,-0.008281360829919428,-0.008952043592943042
-0.003186144438233269,0.00013955708531540937,-0.0029989683052988117,-0.003186144438233269
-0.011923545906228324,0.006763819780520323,-0.005112107078088953,-0.011923545906228324
0.010428164116238724,-0.00036644669181972486,0.010109336472038046,0.010428164116238724
0.014706240949862127,-0.0127228652497594,0.002030994747721775,0.014706240949862127
-0.00632168636977446,0.0007557268298804715,-0.005518340492274941,-0.00632168636977446
-0.00868331561525912,-0.0002317015521793229,-0.008867398119819396,-0.00868331561525912
-0.00370016574199987,0.003795657943288306,0.00014311124890748365,-0.00370016574199987
0.008313980777168092,-0.004158931320262294,0.004202668504524846,0.008313980777168092
0.010463229933490683,-0.009060994880887302,0.0014498541002224302,0.010463229933490683
-0.004083188108848343,0.007358340573103646,0.0033227715118743493,-0.004083188108848343
-0.010168236738305216,0.011168781245925697,0.0010481635552395297,-0.010168236738305216
-0.001928463291956424,0.0033520899268715573,0.001471245682534181,-0.001928463291956424
-0.013123929194484027,0.021638998468250296,0.008562688321385315,-0.013123929194484027
-0.017914106961512757,0.017509624442033314,-0.0003568634718603982,-0.017914106961512757
0.01066420674968651,-0.006441893552382343,0.004269932244923215,0.01066420674968651
0.013470842422636794,-0.014273820769127267,-0.0007553592988714243,0.013470842422636794
-0.01422576685590383,0.013992277317487156,-0.00018587049079762548,-0.01422576685590383
-0.0005121970091295364,-0.006525965328317826,-0.006990543289828315,-0.0005121970091295364
0.014131896853058212,-0.012309772088696632,0.001869743811980629,0.014131896853058212
-0.005518886604121307,0.004663744976114308,-0.0008075225803879523,-0.005518886604121307
-0.003274012670727142,0.0061694568800701255,0.0029430632569620307,-0.003274012670727142
0.0020472603680363453,-0.004497821502745398,-0.0024029420870900057,0.0020472603680363453
-0.010068817165542213,0.011096289435487678,0.0010750913175645136,-0.010068817165542213
0.004584307865606557,-0.005048140689928173,-0.00041621377670256936,0.004584307865606557
0.013134991932243933,-0.007571765416422451,0.005610845563440531,0.013134991932243933
0.005892768857333027,-0.008046690410492295,-0.0021063025055402204,0.005892768857333027
0.003383284546612223,-0.0021417604258976964,0.001289143168333574,0.003383284546612223
-0.005111711899237035,0.0065179059587356395,0.001453813107117651,-0.005111711899237035
0.003756825014267784,-0.0028603618789788225,0.0009440821829080092,0.003756825014267784
0.0011536589073028673,0.007161293626766147,0.008362571581688062,0.0011536589073028673
-0.005232705511483802,0.011680998158034642,0.006495911694169888,-0.005232705511483802
-0.01594059756051913,0.013001885013626922,-0.0028910934992731597,-0.01594059756051913
0.002871086112313551,0.0006351463209742629,0.0035538514809068614,0.002871086112313551
-0.008417246564924555,0.009191261422523096,0.0008216339052175893,-0.008417246564924555
-0.017580582746714986,0.01076811997873593,-0.006764843720360008,-0.017580582746714986
0.0015867198562853763,-0.004785610919423899,-0.0031512720155194756,0.0015867198562853763
-0.004191635283072329,-0.002445879315097577,-0.006589895550550858,-0.004191635283072329
-0.012842510231038514,0.015394129904296753,0.0025992387208772874,-0.012842510231038514
-0.0026091280506729455,0.009734969541740138,0.007173460538686242,-0.0026091280506729455
-0.0057833962318372765,0.011419563143026444,0.005683785958808215,-0.0057833962318372765
-0.019067932350726777,0.029642014919940004,0.010621701616832272,-0.019067932350726777
-0.006642514271957604,0.012544426742276758,0.005949531517938202,-0.006642514271957604
0.01612045743340909,-0.01602662168967846,0.00014145479134967468,0.01612045743340909
0.00042247655846953946,-0.006037456068027211,-0.005567360461938624,0.00042247655846953946
0.004951670718806888,-0.009756379595654403,-0.004757089829228467,0.004951670718806888
0.0033304296761501252,-0.0008800782096273648,0.002497970514141808,0.0033304296761501252
0.0009121259652776428,-0.005258206034690368,-0.004298461021793678,0.0009121259652776428
0.009499138665476525,-0.013299623686076472,-0.003752865972980898,0.009499138665476525
-0.012161379105243675,0.01874809215874477,0.006634332101120144,-0.012161379105243675
0.002282345806783539,0.007166484063206977,0.009496448917609562,0.002282345806783539
-0.023459861117358045,0.02600045753459908,0.002588215464860081,-0.023459861117358045
-0.0027297508313852523,0.0008230888482969032,-0.0018590429354693014,-0.0027297508313852523
0.00580127424166476,-0.01477829976029061,-0.008929406471006802,0.00580127424166476
0.024324794263058676,-0.02789657002001708,-0.00352415670933936,0.024324794263058676
0.0025347492512885336,0.010534384621349825,0.013116752920257406,0.0025347492512885336
0.011297312877912379,-0.006648502472213668,0.0046964294533177586,0.011297312877912379
-0.011934654645053262,0.02666023981194571,0.014773204214511495,-0.011934654645053262
0.010674750204990016,-0.012970013722946632,-0.002247644470337567,0.010674750204990016
-0.006024689570563807,-7.48521036830544e-05,-0.006051922626627813,-0.006024689570563807
0.01360761365246068,-0.007578022266792523,0.006077210433287205,0.01360761365246068
0.008448950059165116,-0.01228634884872064,-0.0037897797419364754,0.008448950059165116
0.0058954555108661965,0.005832353762421207,0.01177542832090645,0.0058954555108661965
0.011540633659982428,-0.016205541568024093,-0.004617288860422618,0.011540633659982428
-0.0010015922272512087,0.00031591106724936893,-0.0006380621123827921,-0.0010015922272512087
-0.019310300207211337,0.02347858976837579,0.004215908608783499,-0.019310300207211337
0.005559158244169983,-0.0017376659679918633,0.0038691113237971663,0.005559158244169983
-0.011430797174099037,0.004453433977806679,-0.00692974414867331,-0.011430797174099037
0.010047627696916623,-0.003265567603213658,0.006829679141322014,0.010047627696916623
0.009360364235242294,-0.014264172667475457,-0.004856189384614114,0.009360364235242294
0.002621761337275635,-0.003209591525869028,-0.0005402111409743451,0.002621761337275635
0.02083182493806211,-0.029056930309999705,-0.00817748632431855,0.02083182493806211
0.0058076310983685014,-0.002600851574469285,0.0032543985715182636,0.0058076310983685014
0.006656590554156792,-0.01100179004324895,-0.00429758044147311,0.006656590554156792
-0.004571199721371594,0.005433097668439283,0.0009095169946867353,-0.004571199721371594
-0.005636247034925454,0.011716908580562678,0.006128280593256272,-0.005636247034925454
-0.0009415276262078368,0.006341458160092669,0.005447549581503879,-0.0009415276262078368
-0.007500896068577987,0.010955543662837412,0.0035022666418784722,-0.007500896068577987
-0.005560366290891774,0.0030197897976473585,-0.0024929574456253683,-0.005560366290891774
-0.002880337698188105,0.0033934401820660807,0.0005607215314970232,-0.002880337698188105
0.014167745700625702,-0.014859185894300873,-0.0006438211460561226,0.014167745700625702
-0.0002697121665932337,0.005202489521697217,0.004980396402723031,-0.0002697121665932337
0.011354667288019343,-0.007454424329665806,0.003947862005972585,0.011354667288019343
0.005196091134221431,-0.004994541486460184,0.00024916869538029384,0.005196091134221431
-0.006664582110465353,-0.006281611230438144,-0.01289857429328445,-0.006664582110465353
-0.007552593012525491,0.015821782055095296,0.00831680809018885,-0.007552593012525491
-0.00933621668713831,0.00919086844646489,-9.772919305437016e-05,-0.00933621668713831
-0.01348036783191865,0.008026503834112273,-0.005406244950187328,-0.01348036783191865
0.005882096312161303,-0.010038805810296163,-0.004109090450515812,0.005882096312161303
0.013347121573428652,-0.014874065793758294,-0.0014793251727105937,0.013347121573428652
0.02074356036037378,-0.025111699762363434,-0.004320520354370608,0.02074356036037378
0.00210944646915543,0.0035081560296536425,0.00566522154642812,0.00210944646915543
-0.0020939993305689767,0.006052224523913536,0.004005844240963607,-0.0020939993305689767
-0.00128930955077324,0.004806881434208288,0.0035651909310540956,-0.00128930955077324
-0.002094010801186535,0.010832144711954792,0.008785752958387304,-0.002094010801186535
0.01369399281251443,-0.01856094250531115,-0.0048193306451776744,0.01369399281251443
-0.0008208253928606617,-0.0045777496399155675,-0.005350955985157182,-0.0008208253928606617
0.003727720071311362,-0.009242869505573377,-0.005467530386642967,0.003727720071311362
0.0004581723496683805,-0.005663973861663582,-0.005158182464376154,0.0004581723496683805
-0.00016410402168913236,-0.0015091068749409783,-0.001625591849011063,-0.00016410402168913236
0.003480408265473473,0.0001249194609696049,0.0036529467740621254,0.003480408265473473
-0.0017982455748104468,0.002779835205922966,0.001029208678731567,-0.0017982455748104468
0.00032833249415836383,0.0038397162681424305,0.004215667809919842,0.00032833249415836383
0.00229794305170454,0.0002970968937979154,0.002642658993121503,0.00229794305170454
0.004801403854084353,-0.008113111918126014,-0.0032640890164226132,0.004801403854084353
0.0005432732518527173,-0.00015408686850045575,0.0004368054309713093,0.0005432732518527173
0.0001102623917207958,-0.006620300343960574,-0.006462418904620731,0.0001102623917207958
-0.005510664168475216,-0.0016109506484951015,-0.00707399576935127,-0.005510664168475216
0.0026265020568129196,0.00023910167197059446,0.0029132227764025616,0.0026265020568129196
-0.009441688225512454,0.008185140946225872,-0.0012089282316675334,-0.009441688225512454
0.006410430720973815,-0.0030598023321377265,0.003398247436455136,0.006410430720973815
0.0014275925984047438,0.007214231407627215,0.008689443053651005,0.0014275925984047438
0.0015299828774681654,0.00035209640907967246,0.0019296983341668857,0.0015299828774681654
-5.309629565928364e-05,-0.0025570169236758455,-0.0025624941717160817,-5.309629565928364e-05
-0.001756311312333446,0.013445946078069064,0.011737253813354666,-0.001756311312333446
0.0035135746630445995,-0.006315337623984619,-0.0027541439133209724,0.0035135746630445995
-0.0009611124889661152,0.0004025902252580969,-0.0005109032160889707,-0.0009611124889661152
-0.000608200953504984,0.003437268711106883,0.0028766868052209466,-0.000608200953504984
0.016028312980522277,-0.021777631615826448,-0.005701699587685125,0.016028312980522277
0.005875955419934138,-0.004923174999593629,0.001000399467959556,0.005875955419934138
-0.003348949737888209,0.001029450886857666,-0.002271879803411495,-0.003348949737888209
0.0016808907650939042,-0.011545453597918677,-0.009816943785205725,0.0016808907650939042
0.00246382480977454,-0.0028443483412044605,-0.00033290448381087306,0.00246382480977454
0.017348898914249164,-0.020411382526355933,-0.0030148645644877243,0.017348898914249164
0.005096707709260478,-0.005629575418004806,-0.0004852486611252806,0.005096707709260478
-0.008859479513650893,0.000434646019419346,-0.0083772144466125,-0.008859479513650893
-0.003448290413641282,-0.0006470720652587335,-0.004047743431280967,-0.003448290413641282
0.007419717258861946,-0.0015624984359635398,0.005904837870517454,0.007419717258861946
-0.00024720869651927917,-0.0020573248791515993,-0.002256914528051831,-0.00024720869651927917
0.0015055700573268784,0.00144732703076523,0.0030005161357111562,0.0015055700573268784
-0.0011958765752180132,0.004916794519813541,0.0037685369922145747,-0.0011958765752180132
-0.008261230061701378,0.01315053413995822,0.0049369231258758915,-0.008261230061701378
-0.005579570563909436,0.010352947313380599,0.0048209957970902105,-0.005579570563909436
0.00862850944917092,-0.012862127370371075,-0.004185998873581106,0.00862850944917092
-0.0007044657507487877,0.0035382453749391294,0.0028813986718093892,-0.0007044657507487877
0.006351953070722047,-0.001437565360858897,0.004962006757482197,0.006351953070722047
-0.0036312560042936243,-0.000267625478216247,-0.0038512624348908237,-0.0036312560042936243
-0.0007472569344264088,0.006689086593048726,0.0059894487062413645,-0.0007472569344264088
0.011465799787508427,-0.009067328935758154,0.002446089899369321,0.011465799787508427
0.0005614285202325952,-0.000691449153725854,-8.240158587421116e-05,0.0005614285202325952
-0.002101424444962059,0.0019380450624773668,-0.00011576033486564464,-0.002101424444962059
-0.012666413855602987,0.0040305056249251335,-0.008588289183058807,-0.012666413855602987
-0.008981001462566755,0.004673023869282682,-0.004260358545665024,-0.008981001462566755
0.0020594801406116285,-0.005128674222962566,-0.00302157503473189,0.0020594801406116285
-0.013287855705914531,0.006574328623983283,-0.0066659080343122,-0.013287855705914531
0.006643923049803308,-0.007924972478944605,-0.0012334303815222498,0.006643923049803308
0.013657732484001804,-0.00982415828235495,0.0038811932492659033,0.013657732484001804
0.005047053741980607,-0.010893891724857298,-0.005799218935257643,0.005047053741980607
-0.010380712709783505,-0.005682748535264559,-0.016015842197429013,-0.010380712709783505
-0.014163979610428723,0.021727755528935813,0.007611394966126137,-0.014163979610428723
-0.001176169782701324,0.0014659389075289873,0.00033738817244671087,-0.001176169782701324
-0.013194702885175385,0.012532299598119247,-0.0006147842394370897,-0.013194702885175385
-0.00557329117814473,0.004255555507948268,-0.0012701166225774154,-0.00557329117814473
0.004251927246528079,-0.006885257131041338,-0.002585710836894212,0.004251927246528079
-0.0018327955080843434,0.004477304000293497,0.0026921275398282007,-0.0018327955080843434
0.0029836775616447894,-0.0014385932036531691,0.0015927034056106679,0.0029836775616447894
0.008359070512017465,-0.011223096586805538,-0.002816407027169025,0.008359070512017465
-0.01210224332245078,0.011675321630529208,-0.00037930264430252386,-0.01210224332245078
0.0008808906527973923,-0.007308597439936699,-0.006380087739520259,0.0008808906527973923
0.010757759374492717,-0.007864203337351269,0.0029411750847604967,0.010757759374492717
-0.02752268219184873,0.02289512128568452,-0.004579941858545167,-0.02752268219184873
-0.008854147105186247,0.012276572013656985,0.0034700439560897867,-0.008854147105186247
0.001710639280462978,-0.0019505690158248652,-0.00019231068774283944,0.001710639280462978
0.0009556356256817822,0.004881713870713732,0.0058849685440145625,0.0009556356256817822
-0.0032461232048037,0.0006476418224026121,-0.0025508623347820403,-0.0032461232048037
-0.01364706987644218,0.011987870563823964,-0.0016115802649991676,-0.01364706987644218
-0.004320039338109594,0.01117643443788498,0.006904014147394435,-0.004320039338109594
0.008405162415329126,-0.006073957851585715,0.002378823611362459,0.008405162415329126
0.023559259153768664,-0.02106466600973821,0.002542212191649499,0.023559259153768664
0.006786561505442843,-0.004359769731192209,0.002474410821869681,0.006786561505442843
0.005129069699938439,-0.00438658091734151,0.0007901078302159754,0.005129069699938439
0.011921738072046374,-0.00845411138365733,0.003515245736008092,0.011921738072046374
-0.002135484068953135,0.0002709641888058895,-0.0018169008325281978,-0.002135484068953135
-0.0037808516780827766,0.003428942799654924,-0.0003042898308088051,-0.0037808516780827766
0.006720992199530545,-0.008836572718827523,-0.00206796147167793,0.006720992199530545
0.008754391092471097,-0.008644002741677025,0.0001580073984131206,0.008754391092471097
7.710075327152865e-05,-0.00976614369066524,-0.009641423889774663,7.710075327152865e-05
-0.007888846813813414,0.0026572835313995787,-0.005183944234794786,-0.007888846813813414
0.0011482738683358563,0.002538156268563556,0.00373404918451846,0.0011482738683358563
0.006440392895762508,-0.00959716267994038,-0.0031091507365588237,0.006440392895762508
0.006155707909565711,-0.004886731863736617,0.0013165950934481406,0.006155707909565711
0.00180171005752365,-0.006155905401598534,-0.004306576296455836,0.00180171005752365
0.005191354447399244,0.00020056947783621197,0.005439542972854504,0.005191354447399244
0.004082894674486639,-0.005320987047053718,-0.0011904733249480316,0.004082894674486639
0.002804428751336224,-0.0030090268714722604,-0.00015697907251698871,0.002804428751336224
-0.0055899920540631596,0.006155030140040809,0.0006126571335966966,-0.0055899920540631596
0.0012334434734931922,0.0012835150940893223,0.002564577615201562,0.0012334434734931922
0.014003249780941153,-0.013053719006738112,0.0009971498218220892,0.014003249780941153
0.009077108764878996,-0.010726580831366302,-0.0016018530188682575,0.009077108764878996
-0.006250862543332752,0.00305432926981215,-0.003148914225901555,-0.006250862543332752
0.005835067679049219,-0.003209662009551195,0.002673024717117071,0.005835067679049219
-0.0076878034492003505,0.003414555674953137,-0.004225628726628166,-0.0076878034492003505
-0.001397775048434295,0.004550600022862219,0.0032004440220469717,-0.001397775048434295
-0.005442404470633505,0.005348617861024683,-4.616756198977517e-05,-0.005442404470633505
-0.0021471576674732735,0.0016058736006357142,-0.0004936650192185117,-0.0021471576674732735
-0.01092836151221859,0.01044707304604559,-0.00043366941855395085,-0.01092836151221859
0.019782530338566102,-0.01619782407996481,0.003632325306220338,0.019782530338566102
0.023399388683867466,-0.021025072196733736,0.0024219355347527755,0.023399388683867466
-0.003312761224342139,-0.005778264992318713,-0.009043407169041806,-0.003312761224342139
0.008747049992559415,-0.012323143933099178,-0.0035284748929207146,0.008747049992559415
-0.004495525083701075,0.0057677242494463465,0.0013198182133643183,-0.004495525083701075
-0.0023675461726209617,0.0025432070353002697,0.00022327991029835566,-0.0023675461726209617
0.0038115434093018282,-0.004024876285670027,-0.00016571382874915137,0.0038115434093018282
0.010832968725760993,-0.007327275148431642,0.0035533126249483985,0.010832968725760993
-0.0014151201625294384,0.000886649403683357,-0.0004808517112270338,-0.0014151201625294384
0.00033705150508864365,0.003959096803404547,0.004343767356112239,0.00033705150508864365
0.002871404095012406,-0.0014133482185871584,0.0015056749240442953,0.002871404095012406
0.001120228291626528,-0.0008464100654679465,0.0003214372737776292,0.001120228291626528
0.00660869782494001,-0.007146386851854069,-0.0004900699792950128,0.00660869782494001
0.003289354251212112,0.0019374846279335855,0.005274457926764745,0.003289354251212112
0.008192922034825382,-0.010104628754227183,-0.0018640876717827526,0.008192922034825382
0.0011135112212814803,-0.01026442868904133,-0.009103298420140802,0.0011135112212814803
0.002408817376722786,-0.01126464411184522,-0.008808207687503386,0.002408817376722786
0.009939076069642058,-0.008573583295472306,0.0014131118217888005,0.009939076069642058
-0.002446584692431504,-0.00508347085839901,-0.007482436503211467,-0.002446584692431504
0.009491353421655338,-0.0070222165725536585,0.0025167558967207275,0.009491353421655338
-0.0025007430156550868,0.0068836066689681235,0.004430482700932084,-0.0025007430156550868
-0.0007775478307165069,0.0014292757639053242,0.0006993469808078649,-0.0007775478307165069
0.005082566097553684,-0.00587402002382007,-0.000743834878647339,0.005082566097553684
-0.006735972993080816,0.01097638567520565,0.004288031729743882,-0.006735972993080816
0.005234607251125956,-0.009273761727184549,-0.003991535428439545,0.005234607251125956
0.003239219213803939,-0.002252730195533843,0.0010341080658891437,0.003239219213803939
-0.0022004278225050715,0.0002453893735667377,-0.0019074194013192862,-0.0022004278225050715
0.0016701918916084146,-0.004355420798638949,-0.002637609859411487,0.0016701918916084146
0.0009517208123423155,0.0004157350139158743,0.0014150748738772374,0.0009517208123423155
0.0001361059098777889,-0.0034231150164443893,-0.003239390058947553,0.0001361059098777889
0.002548321062026136,0.0018848607498017154,0.0044808008594469,0.002548321062026136
0.001980640285808135,-0.0007555482496430523,0.0012727110837841304,0.001980640285808135
-0.003752522138750863,0.0012336162080788513,-0.002471286883052964,-0.003752522138750863
0.010172734320260664,-0.010674394883480801,-0.00045404151560108795,0.010172734320260664
-0.016306824408451492,0.01221276022780574,-0.004046445133026706,-0.016306824408451492
-0.013041012482426957,0.009650106395963441,-0.0033432870388444675,-0.013041012482426957
0.004729814289178917,-0.008372938483111098,-0.0035955051463131336,0.004729814289178917
-0.014159798093662265,0.01635245964419391,0.0022402805981506916,-0.014159798093662265
0.0023776993167535327,-0.004052413605616123,-0.0016270952412435428,0.0023776993167535327
0.008236039771025168,-0.01244282873657015,-0.004159169917925933,0.008236039771025168
0.0009526042646951201,-0.0012886869485179277,-0.0002884636362037599,0.0009526042646951201
0.005386553844685649,0.0017902032871733964,0.007224376179478093,0.005386553844685649
0.011577114996584119,-0.0002724140879762815,0.011352319956226885,0.011577114996584119
0.007715935136995232,-0.005118343589248352,0.0026452105953659265,0.007715935136995232
8.330755110168219e-05,-0.0028757803971731226,-0.002744853798452393,8.330755110168219e-05
0.0011957013277183507,-0.0058294702950644805,-0.004586149919727082,0.0011957013277183507
0.0028885431567374172,-0.010177715574442444,-0.007241553370085978,0.0028885431567374172
-0.0014123363822029333,-0.005205500653725852,-0.006570217988309738,-0.0014123363822029333
0.0003241777221781847,0.0022776430972011007,0.002649439866998333,0.0003241777221781847
-0.0014109171954914076,-0.0020108945398852516,-0.0033741926877576115,-0.0014109171954914076
0.004186541604639781,-0.005310662522651964,-0.0010765018703931361,0.004186541604639781
0.0004149036270325421,-0.001587016257385585,-0.0011244935827339952,0.0004149036270325421
-0.0020234962119033972,0.006266113511216196,0.004290236346931846,-0.0020234962119033972
0.0007312796402813184,0.0002434126781022495,0.0010223113660026155,0.0007312796402813184
0.00792631241419018,-0.005904209936287816,0.0020697215255214116,0.00792631241419018
-0.0068800311508688495,0.011738781317871264,0.004906369214621463,-0.0068800311508688495
0.006920072492172474,-0.0010637922617732778,0.005903899278018244,0.006920072492172474
-0.003165774143753618,0.004295430510812746,0.0011772754146781748,-0.003165774143753618
0.005544860235054823,-0.009766546620987516,-0.0041740673383136445,0.005544860235054823
-0.0023807352532269383,0.0008291383121017134,-0.0015039778935061771,-0.0023807352532269383
0.0029669416625415054,0.0007770139017359277,0.0037915746118964808,0.0029669416625415054
-0.0029116313425566875,0.013401119165428561,0.010537106870490922,-0.0029116313425566875
0.0005037922506095938,0.0025186856088263362,0.0030700969070549776,0.0005037922506095938
-0.013345775353935265,0.007601531445307388,-0.005696624861008829,-0.013345775353935265
0.005567923891827864,-0.008590926758013243,-0.0029753838185663313,0.005567923891827864
-0.003519609670427374,0.0011101408844768333,-0.0023618497383314932,-0.003519609670427374
0.008814812949098777,-0.005539282148552686,0.0033231498481651385,0.008814812949098777
0.0011948377220944246,-0.0013455663309230516,-0.00010310956120957932,0.0011948377220944246
0.00545373558841893,-0.009398640849212044,-0.0038972862131740663,0.00545373558841893
0.0009917547227989382,0.000827865845853095,0.0018672396162710807,0.0009917547227989382
-0.001969307276272862,0.0060917792171259364,0.004170090988472122,-0.001969307276272862
-0.01984088918231815,0.025738647437459093,0.005945377302759988,-0.01984088918231815
0.013697451959053693,-0.017731703393510014,-0.0039866323868372735,0.013697451959053693
-0.014417167487696225,0.015756474479194225,0.001386926039117047,-0.014417167487696225
-0.0033245162298920616,0.0023369915849944523,-0.0009399055972785617,-0.0033245162298920616
0.008682962822334087,-0.006608866149135907,0.0021217157208172272,0.008682962822334087
0.0040570725709401356,-0.0011726631027181968,0.002932028515840986,0.0040570725709401356
0.011995895080268786,-0.013522127793496383,-0.001478613665608549,0.011995895080268786
1.2736099289850337e-05,-0.003994003321424073,-0.003933648174515175,1.2736099289850337e-05
-0.0012461029880819281,-0.007741603390403529,-0.00894008733086641,-0.0012461029880819281
-0.0019330273848682318,-0.0015938020415756872,-0.003479210378824871,-0.0019330273848682318
0.004449786490529781,-0.007100479501809275,-0.002603073963660448,0.004449786490529781
0.00011257439774903469,-0.002791596188423613,-0.002631402743055531,0.00011257439774903469
-0.008514026393426743,0.006330971324364154,-0.002135436021443542,-0.008514026393426743
0.013621488025106796,-0.01211988527824036,0.0015492217944854847,0.013621488025106796
0.015902955985641416,-0.014790472602201801,0.001160102431058661,0.015902955985641416
0.0025408317451430192,-0.0010173088496819506,0.0015711419430801162,0.0025408317451430192
0.006265685568387144,-0.00185260083586146,0.004460703780144732,0.006265685568387144
0.002007102345386603,-0.006169158347834913,-0.0041144369548292625,0.002007102345386603
-0.006059078948355413,0.002312106160848599,-0.0036993537398877668,-0.006059078948355413
0.004462325073222608,-0.006078835872425178,-0.0015688917515835235,0.004462325073222608
0.005433701768203625,0.0007506608160210025,0.006231981631843675,0.005433701768203625
0.017208265145757278,-0.013808603630539552,0.003447280562836773,0.017208265145757278
0.005612145363756058,-0.010633489264759217,-0.004973724853384111,0.005612145363756058
-0.010282604510576708,0.012523432170418545,0.002288446707460885,-0.010282604510576708
0.012473151213308475,-0.014805704241930662,-0.002284933981003139,0.012473151213308475
-0.0029441644398804827,-0.0007952176257271405,-0.0036917630179885757,-0.0029441644398804827
-0.000709110693037814,-0.0019430764423898018,-0.002604568087808568,-0.000709110693037814
-0.015259607441235144,0.003158359665936063,-0.012053628727680033,-0.015259607441235144
-0.00797357228441609,0.0009460160504131962,-0.006979937186383845,-0.00797357228441609
-0.0032682464112677024,-0.0022635813840321717,-0.005484208747680826,-0.0032682464112677024
0.006237550723578622,-0.007392027027914092,-0.001106857256716423,0.006237550723578622
-0.01577283278829993,0.0036818932211368513,-0.012043320519544033,-0.01577283278829993
0.0019197491641991032,-0.00969948844263879,-0.007732120230820638,0.0019197491641991032
