date,mkt_ret,vol21,avg_corr,state_id,regime,p_state_0,p_state_1,p_state_2
2018-04-18,0.0027041560018901175,0.20936176272329615,0.5625743993033295,0,normal,0.9999685098456809,3.1490154244891814e-05,5.489052879650164e-13
2018-04-19,-0.007086561478402543,0.21067940596701182,0.5527824438887111,0,normal,0.9999585095087326,4.1490489825720204e-05,2.897441838925642e-13
2018-04-20,-0.0070898119796998105,0.21196987482828014,0.5420947982824178,0,normal,0.9999587818329259,4.1218166069912905e-05,2.2042523564400818e-13
2018-04-23,-0.0006719718533813586,0.19609496828758796,0.5476597807817114,0,normal,0.9999806157416725,1.9384225832220243e-05,3.420444444630809e-11
2018-04-24,-0.011161335355434406,0.18751801127889497,0.528494425227667,0,normal,0.9999740913636143,2.5908500309585346e-05,1.3604311864791502e-10
2018-04-25,0.0011913314435487027,0.1705635789819936,0.4991658605411323,0,normal,0.9999882465344363,1.1716144510780918e-05,3.7322051912604826e-08
2018-04-26,0.007544386957061777,0.16595910794852994,0.4628893757511956,0,normal,0.9999893411572509,1.054549344023614e-05,1.1334826408007206e-07
2018-04-27,0.0007277914393671247,0.16517683767457647,0.4511405957627217,0,normal,0.9999914441798351,8.310692586837607e-06,2.451290582896734e-07
2018-04-30,-0.009818687326107425,0.1631846993621085,0.462907185774974,0,normal,0.9999840639899189,1.580246978832135e-05,1.3354160565978797e-07
2018-05-01,0.001530477870968602,0.1419824153093753,0.4506331631982659,0,normal,0.9999149973850356,1.8294768913839783e-05,6.670784522387793e-05
2018-05-02,-0.006026168776355246,0.13847838446746707,0.39338143396473796,0,normal,0.998181325684493,1.478712670775294e-05,0.001803887189946615
2018-05-03,-0.0015335017045321425,0.13357324228622916,0.3556707762014057,0,normal,0.9781136902392563,1.2852100638729822e-05,0.021873457661155015
2018-05-04,0.01185099379799094,0.1381778729404326,0.32901688611863344,0,normal,0.9262566725376441,4.5490978990350145e-05,0.07369783648186644
