date,laspeyres_p,paasche_p,fisher_p,laspeyres_q,paasche_q,fisher_q,nominal_fisher_product,nominal_sqrt_fisher,link_laspeyres_p,link_paasche_p,link_fisher_p,link_laspeyres_q,link_paasche_q,link_fisher_q,n_items,universe,freq,n_tickers
2026-04-15,109.28628004280368,108.0115898703413,108.6470655767498,96.4328539738423,95.3080832229777,95.86881908090984,10415.865873449176,102.05814947102056,1.0071038881361405,1.0046536359353735,1.0058780159545315,1.075692039642826,1.0730749146187528,1.0743826802381904,7.0,portfolio,D,7
2026-04-16,107.78674994945465,106.46149615780868,107.12207366181136,71.0298153487153,70.15649342227323,70.59180386771136,7561.940413837117,86.95941820088908,0.986278880635687,0.9856488205164524,0.9859638002476824,0.7365727801438123,0.7361022386541848,0.736337471812753,7.0,portfolio,D,7
2026-04-17,107.81522717567236,106.76302282584686,107.28783509760169,107.01243397541997,105.96806434912529,106.48896886374584,11424.970931167203,106.8876556538088,1.0002641996927366,1.00283226029053,1.0015474068987276,1.5065847130539596,1.5104526919739492,1.5085174627823017,7.0,portfolio,D,7
2026-04-20,107.41682606703873,106.6836137270356,107.04959215204944,63.91056011784008,63.474315508400046,63.69206431917836,6818.209508690143,82.57245005866147,0.996304778841819,0.9992562115917156,0.997779403924634,0.5972255535512808,0.5989947622264368,0.5981095037240267,7.0,portfolio,D,7
2026-04-21,107.19044375953524,106.53236486735804,106.8608977357238,109.4361487047042,108.7642826597676,109.09969849140198,11658.491723488009,107.97449570842184,0.9978924874640942,0.9985822671880562,0.9982373177465488,1.71233280545379,1.7135164324123195,1.7129245166976146,7.0,portfolio,D,7
2026-04-22,107.63613785320246,107.13491235278812,107.38523266676596,68.8389289428922,68.51836907057091,68.67846197849728,7375.05261875657,85.878126544287,1.0041579648151011,1.0056560040338944,1.0049067052790337,0.6290328173795932,0.6299712313177989,0.629501849484119,7.0,portfolio,D,7
2026-04-23,108.37515014663362,107.98576561583334,108.18028268735075,68.64111066751069,68.39448783345044,68.51768828867176,7412.262888152293,86.09449975551453,1.0068658380741888,1.007941886023516,1.0074037183776652,0.9971263603542464,0.9981919996228618,0.9976590377071074,7.0,portfolio,D,7
2026-04-24,107.66399989886662,107.15846716839708,107.41093612096024,79.94132745122212,79.56596560713561,79.75342569803952,8566.390113079871,92.55479519225284,0.9934380690886722,0.9923388194479312,0.992888292142719,1.1646275340509615,1.1633388614721292,1.163983019421649,7.0,portfolio,D,7
2026-04-27,108.63468661142116,108.31897430036474,108.47671559920454,47.86275470135061,47.723656763374905,47.79315512829079,5184.444496440264,72.00308671466983,1.0090158893731085,1.0108298220629075,1.009922448465062,0.5987235417194576,0.5997998817611907,0.5992614700871165,7.0,portfolio,D,7
2026-04-28,108.84580514905744,108.90464283814742,108.87522001901388,73.25740903766471,73.29700906313745,73.27720637535032,7978.071966494953,89.32005355179179,1.00194338055571,1.0054068877734998,1.0036736401688426,1.530572352025478,1.5358632182475294,1.533215502903144,7.0,portfolio,D,7
2026-04-29,107.79710118971046,108.24492984309327,108.0207834426738,84.46155425187408,84.81243849352614,84.6368145374972,9142.535014432731,95.61660428206352,0.990365233112008,0.9939422876944318,0.9921521483383376,1.1529421441652248,1.157106402806551,1.1550223967867874,7.0,portfolio,D,7
2026-04-30,107.38419763172608,107.83618484195932,107.60995393048124,97.84330255565958,98.25513150570502,98.04900080856928,10551.04845993986,102.7182966172038,0.9961696228059256,0.996223887791082,0.9961967549290124,1.158435970333669,1.158499074557383,1.1584675220158482,7.0,portfolio,D,7
2026-05-01,106.65272534719354,107.20909565441094,106.93054864514112,77.3505120553717,77.75402287064227,77.55200502507505,8292.678445862015,91.06414467759534,0.9931882688452812,0.9941847980947454,0.9936864085474932,0.7905550000355899,0.7913482143792929,0.790951507771991,7.0,portfolio,D,7
2026-05-04,106.65272534719354,107.20909565441094,106.93054864514112,41.33548172499428,41.55111460818082,41.44315792190072,4431.53961417607,66.56981008066697,1.0,1.0,1.0,0.5343918304691261,0.5343918304691261,0.5343918304691261,7.0,portfolio,D,7
2026-05-05,106.84985487102414,107.51194186718809,107.18038713034689,46.81679736098612,47.10689408383303,46.96162172059487,5033.364796282264,70.94621058437346,1.0018483308625157,1.002824818276178,1.0023364556562304,1.1326055825950967,1.1337095172546432,1.1331574154916877,7.0,portfolio,D,7
2026-05-06,107.6569266487884,108.05069312932804,107.85363018728118,50.27660206997509,50.46049400583883,50.36846411581281,5432.421701848218,73.70496388879258,1.00755332591456,1.005011082980954,1.0062814016160957,1.0739009266762043,1.071191276504828,1.0725452458922191,7.0,portfolio,D,7
2026-05-07,108.7626636575979,108.84237750902231,108.80251328304458,37.809736560106174,37.83744790535273,37.82358969489979,4115.301620191762,64.1506166781876,1.010270932333195,1.0073269717830196,1.0087978781438856,0.7520344455156796,0.7498429940256734,0.750937920360874,7.0,portfolio,D,7
2026-05-08,110.63992451389473,109.91126440401152,110.27499261793928,44.75062621835475,44.455904431794686,44.60302189791793,4918.597910530683,70.13271640632982,1.0172601588924557,1.0098205030012375,1.013533504791972,1.183574134329517,1.1749181536502535,1.1792382018127776,7.0,portfolio,D,7
2026-05-11,107.98859803362532,107.88270431458484,107.93563818780224,42.75148171720471,42.70955957471969,42.73051550482976,4612.14546110758,67.91277833447532,0.9760364399025196,0.9815436561445592,0.9787861746838472,0.9553270050033382,0.9607173697308468,0.9580183962115,7.0,portfolio,D,7
2026-05-12,108.09326376448666,108.24708710065538,108.17014808951916,23.524854228617688,23.55833153732598,23.541586932172624,2546.496944715401,50.46282735554362,1.0009692294628063,1.0033775829813092,1.0021726827733104,0.5502699154202755,0.5515938766849388,0.550931498345995,7.0,portfolio,D,7
2026-05-13,107.64852684853336,107.04959144670455,107.34864143982028,34.1408623782254,33.95090928062236,34.04575335288301,3654.765369227197,60.454655480179504,0.9958856185809846,0.9889373868061936,0.9924054217895772,1.4512677547941386,1.4411423502903982,1.4461961910628496,7.0,portfolio,D,7
2026-05-14,108.6350901489411,107.21363364282584,107.92202164518572,43.37222084364876,42.80470876796174,43.08753046801484,4650.093395806697,68.19159329277105,1.0091646707046529,1.0015323944155636,1.005341289816759,1.270390313025924,1.2607823965525635,1.2655772372376115,7.0,portfolio,D,7
2026-05-15,106.89016982247482,105.77352984292692,106.33038402842844,48.58107106745008,48.0735635361844,48.32665110078448,5138.591370354287,71.68396871235777,0.9839377836012844,0.9865679041837484,0.9852519662577292,1.1200964608793853,1.1230905412015388,1.121592501957354,7.0,portfolio,D,7
2026-05-18,105.3763371275962,104.3508896422028,104.86235991289416,35.63735969179543,35.29056228093304,35.46353707304618,3718.7901883380337,60.98188409960809,0.985837493780833,0.9865501302373408,0.98619374763904,0.7335647178778012,0.7340949928617264,0.7338298074718135,7.0,portfolio,D,7
2026-05-19,106.11768935080224,104.85284916317994,105.4833734530938,36.75686200901125,36.31874884876145,36.53714876360583,3854.061707942678,62.08108977734426,1.0070352817664214,1.0048103041833016,1.0059221778025549,1.0314137278097388,1.0291348876689317,1.0302736776748542,7.0,portfolio,D,7
2026-05-20,106.80482020300744,105.95347139886913,106.37829413297013,30.129767164390543,29.88960065134726,30.009443651319334,3192.353423506841,56.50091524485989,1.0064751772905052,1.010496827167532,1.0084839975304192,0.8197045535879527,0.8229799097929708,0.8213405990018396,7.0,portfolio,D,7
2026-05-21,106.02591949618972,105.74388702534723,105.8848093588672,31.401898927100586,31.31836883195367,31.360106068421835,3320.5588525287,57.62429047310431,0.9927072513643368,0.9980219206529546,0.9953610388460816,1.0422217588263851,1.0478015145559332,1.045007912602309,7.0,portfolio,D,7
2026-05-22,105.09484033400167,104.7808506515791,104.93772805473054,41.536558851898114,41.412460933471415,41.47446347772409,4352.235969641265,65.97147845577864,0.9912183816314698,0.9908927466082524,0.9910555507454636,1.322740352369298,1.3223058057614705,1.3225230612177985,7.0,portfolio,D,7
2026-05-25,103.83840919615534,103.73797621218866,103.7881805558912,51.33197941667043,51.28233089156643,51.30714914867882,5325.075659651116,72.97311600617803,0.9880447876046696,0.990047089397487,0.9890454317989448,1.2358264823934662,1.2383309210710958,1.2370780679594773,7.0,portfolio,D,7
2026-05-26,103.50711999139824,103.7448097191752,103.62589670583048,37.86598208986533,37.95293605956032,37.90943414361545,3928.399106742778,62.67694238508112,0.9968095697216308,1.000065872761703,0.9984363937281534,0.7376684577561425,0.740078217969648,0.7388723554637733,7.0,portfolio,D,7
2026-05-27,102.59771859202868,104.0696753598472,103.33107599620448,33.79416088839444,34.2790015311988,34.03571789809719,3516.947352713657,59.30385613696345,0.9912141174496484,1.0031313917443327,0.9971549514262548,0.8924675664873171,0.9031976202685364,0.8978165637913997,7.0,portfolio,D,7
2026-05-28,103.19825796713336,104.9606886096788,104.07574270477048,40.52329328859621,41.21535432950469,40.86785890510946,4253.352768303035,65.21773354159922,1.0058533404382284,1.008561699138108,1.0072066094481913,1.1991211565342546,1.202349907770587,1.200734446896865,7.0,portfolio,D,7
